actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,playtime_per_day
20051820,1,1,1,5238,0.36807942,1,5,5238
20051826,18,18,1,381434,-0.001302978,18,35,63572.33333
20051827,73,72,1,120658,-47.96535663,73,0,9281.384615
20051829,1,1,1,5045,-65.94370664,1,0,5045
20051832,2,2,1,247,-819.0242915,2,0,247
20051834,43,44,1,183661,-30.96325839,43,49,22957.625
20051845,7,7,1,67282,-12.60360869,7,0,13456.4
20051851,163,162,1,259732,-118.2935102,163,20,25973.2
20051852,1,1,1,720,855.9541667,1,0,720
20051854,3,2,1,4406,244.7178847,3,0,1468.666667
20051861,14,15,1,96880,-14.6712531,14,41,19376
20051870,43,42,1,175956,45.201988,43,0,11730.4
20051871,34,34,1,298108,-81.92074013,34,0,19873.86667
20051873,4,4,1,143,0,4,0,71.5
20051874,4,4,1,7349,-0.515716424,4,3,7349
20051883,16,16,1,2822,-35.57725018,16,0,352.75
20051899,32,32,1,67826,-251.0125616,32,28,8478.25
20051902,3,3,1,2301,151.833116,3,4,1150.5
20051913,44,44,1,385751,-3.489577474,44,41,25716.73333
20051914,8,7,1,205190,5.564057703,8,33,68396.66667
20051917,1,1,1,1204,-3.225913621,1,0,1204
20051918,20,20,1,104046,4.96913865,20,38,10404.6
20051919,1,1,1,1153,71.04509974,1,0,1153
20051921,16,16,1,58798,8.161349025,16,20,9799.666667
20051923,8,8,1,2385,-13421.28595,8,0,477
20051928,103,102,1,341227,42.29613718,103,0,24373.35714
20051929,1,0,1,0,0,1,3,0
20051930,5,5,1,8952,0.225983021,5,5,4476
20051934,11,10,1,151972,2.757382939,11,27,50657.33333
20051939,18,16,1,1100516,-5.170727186,18,50,73367.73333
20051944,115,115,1,166998,7.00550306,115,33,12846
20051948,16,14,1,1112034,-0.008982639,16,0,74135.6
20051949,2,2,1,3947,-18.5789207,2,0,1973.5
20051950,86,84,1,517825,8.159920823,86,37,34521.66667
20051954,93,93,1,94858,35.75438023,93,10,6323.866667
20051961,1,1,1,48,0,1,0,48
20051964,28,26,1,1010913,-1.089899922,28,36,77762.53846
20051966,17,19,1,231946,23.63673441,17,0,21086
20051968,14,14,1,33245,107.5693789,14,0,11081.66667
20051970,2,2,1,9966,10.43708609,2,9,4983
20051979,15,15,1,430077,0.05030262,15,27,86015.4
20051981,9,8,1,83331,6.65679039,9,25,27777
20052000,2,2,1,5406,0.229374769,2,13,5406
20052006,17,16,1,85994,-0.743540247,17,24,12284.85714
20052011,52,51,1,230077,-350.8206079,52,0,15338.46667
20052012,56,56,1,434726,-14.97198925,56,0,33440.46154
20052016,143,143,1,704250,-9.087635073,143,11,46950
20052018,1,1,1,229,0,1,0,229
20052024,16,14,1,1053269,2.964283578,16,0,70217.93333
20052033,54,54,1,121419,-37.4364144,54,39,15177.375
20052040,49,48,1,204272,-200.8271373,49,0,14590.85714
20052050,59,59,1,165237,9.991430491,59,0,11802.64286
20052058,11,11,1,12870,-702.3908314,11,0,6435
20052059,15,14,1,50046,4.533708988,15,29,6255.75
20052062,104,104,1,173294,-15.85732339,104,48,15754
20052064,18,18,1,903238,-0.721887255,18,32,75269.83333
20052068,5,4,1,158176,13.86039601,5,21,52725.33333
20052072,53,51,1,1123595,0.079598076,53,34,74906.33333
20052073,18,17,1,1164761,-40.2921535,18,0,77650.73333
20052079,18,17,1,1141601,1.278208411,18,0,81542.92857
20052088,20,20,1,21769,292.9782259,20,12,7256.333333
20052094,6,6,1,11612,-2.343696176,6,23,3870.666667
20052096,285,285,1,574373,-17.17440931,285,42,38291.53333
20052097,9,9,1,19937,10.38937654,9,0,4984.25
20052103,51,51,1,409549,28.75499147,51,36,31503.76923
20052108,72,72,1,297709,-7.39462025,72,0,21264.92857
20052120,111,113,1,364277,-2.195076823,111,39,24285.13333
20052121,2,2,1,4574,11.33756012,2,0,2287
20052126,21,20,1,1135822,-8.363228569,21,0,75721.46667
20052141,42,41,1,139697,19.15260886,42,49,13969.7
20052145,11,11,1,406929,-0.189900449,11,37,67821.5
20052157,6,6,1,21937,21.57943201,6,0,3656.166667
20052160,12,13,1,63390,10.91067992,12,25,9055.714286
20052166,68,67,1,263634,7.698460745,68,47,18831
20052176,4,4,1,26684,36.15290061,4,11,8894.666667
20052182,49,50,1,246837,-8.689552215,49,33,18987.46154
20052197,9,9,1,66581,1.643697151,9,19,22193.66667
20052202,4,4,1,42717,6.381066086,4,32,14239
20052204,1,1,1,663,0,1,0,663
20052213,74,75,1,195049,37.22202113,74,40,19504.9
20052219,35,34,1,55732,-110.9141606,35,0,11146.4
20052223,41,40,1,318849,1.511041277,41,24,53141.5
20052227,34,32,1,269339,-28.0883719,34,0,20718.38462
20052233,136,137,1,256464,194.0154018,136,0,17097.6
20052234,5,5,1,37432,-1242.101865,5,0,9358
20052245,1,1,1,84,-238095.2381,1,0,84
20052247,20,18,1,287794,0.049816883,20,31,20556.71429
20052251,19,18,1,1195562,5.711175163,19,0,79704.13333
20052259,91,90,1,511492,1.121088893,91,41,34099.46667
20052273,29,29,1,146976,-29.82665197,29,0,24496
20052276,2,2,1,3188,-1.858218319,2,0,1594
20052288,17,17,1,115719,16.97482695,17,42,10519.90909
20052296,2,2,1,2211,0.677069199,2,0,2211
20052298,36,36,1,93852,-1.566956485,36,0,9385.2
20052304,32,33,1,93707,28.73403268,32,31,13386.71429
20052315,38,38,1,160786,-31.37683629,38,38,17865.11111
20052325,1,1,1,1394,6.058823529,1,25,1394
20052326,38,38,1,5790,264248.7047,38,0,579
20052327,1,2,1,20677,20.37892344,1,0,20677
20052330,13,12,1,194766,5.314325909,13,34,64922
20052335,79,79,1,307447,-7.061578093,79,35,25620.58333
20052338,32,32,1,120601,8.884005937,32,29,17228.71429
20052348,25,25,1,81293,31.65466891,25,0,20323.25
20052351,42,41,1,284183,17.34073467,42,0,18945.53333
20052352,1,1,1,208,0,1,0,208
20052354,6,5,1,55413,-5.685146085,6,26,27706.5
20052362,14,14,1,51569,-115.2285676,14,12,6446.125
20052365,31,30,1,74754,-26.37496321,31,0,7475.4
20052366,4,4,1,3114,0.901412974,4,5,1557
20052373,177,177,1,334759,127.0944351,177,22,25750.69231
20052380,9,9,1,16898,-51.80737365,9,6,5632.666667
20052382,150,150,1,342295,-7.911178954,150,31,24449.64286
20052383,32,32,1,2243,0,32,0,186.9166667
20052390,22,23,1,315498,0.107823187,22,34,78874.5
20052395,1,1,1,1279,0,1,0,1279
20052399,103,102,1,206156,-4.614161121,103,31,13743.73333
20052402,1,1,1,7173,1.076537014,1,7,7173
20052403,3,2,1,121304,1.142781771,3,22,40434.66667
20052404,112,113,1,417478,71.6164756,112,0,27831.86667
20052406,3,3,1,5670,-40.11075838,3,0,1890
20052412,26,25,1,988092,8.802577088,26,38,70578
20052418,9,9,1,41106,0.687685496,9,12,6851
20052419,46,46,1,202405,-4.646782441,46,44,18400.45455
20052421,24,23,1,347174,3.014387598,24,49,28931.16667
20052422,1,1,1,1764,0.733560091,1,4,1764
20052427,171,171,1,444233,-75.13416383,171,0,29615.53333
20052434,2,2,1,2570,5.303501946,2,0,1285
20052437,12,12,1,30569,404.4388106,12,0,7642.25
20052439,19,16,1,1120418,1.393572756,19,0,74694.53333
20052441,120,119,1,225172,-8.819728918,120,48,17320.92308
20052445,5,5,1,320,-6656.584375,5,0,64
20052451,42,42,1,178207,-274.4551056,42,10,16200.63636
20052462,2,2,1,77,-393.6363636,2,0,38.5
20052468,1,2,1,4759,-1.826434125,1,0,4759
20052479,13,14,1,105183,0.989732181,13,23,13147.875
20052481,32,32,1,128932,-60.83193466,32,0,14325.77778
20052485,18,17,1,93903,-67.17669297,18,0,11737.875
20052489,4,4,1,4405,-0.941657208,4,0,1468.333333
20052490,2,2,1,153,0,2,0,76.5
20052492,18,16,1,1021418,10.28721738,18,0,72958.42857
20052494,2,2,1,3835,14.58252934,2,0,3835
20052502,1,1,1,1361,0.166789126,1,3,1361
20052505,2,2,1,21208,0.412202942,2,11,10604
20052507,3,3,1,447,0,3,10,447
20052510,25,25,1,8821,-1990.358803,25,0,801.9090909
20052522,15,16,1,83973,-7.083407762,15,0,20993.25
20052525,4,4,1,21652,5.05874746,4,0,10826
20052529,64,64,1,281991,3.144004596,64,21,20142.21429
20052538,24,24,1,16828,831.0441526,24,10,2103.5
20052539,35,35,1,116308,503.8381453,35,25,10573.45455
20052542,239,238,1,483577,14.99478263,239,48,34541.21429
20052554,25,24,1,1222512,2.224285733,25,0,81500.8
20052556,3,3,1,1836,-19.08769063,3,0,918
20052560,16,15,1,1154193,-43.63113361,16,0,76946.2
20052564,1,1,1,554,312.2743682,1,0,554
20052566,18,19,1,166141,-21.47613774,18,34,16614.1
20052574,7,7,1,49645,-35.10665727,7,48,12411.25
20052576,44,44,1,264513,-4.481227766,44,33,17634.2
20052583,50,50,1,207573,17.54615003,50,11,13838.2
20052590,37,37,1,74663,220.9468411,37,27,8295.888889
20052595,6,6,1,141892,0.711928791,6,26,35473
20052596,84,83,1,517116,-23.24964418,84,0,34474.4
20052597,2,2,1,238,0,2,0,119
20052604,30,30,1,29767,12.02207142,30,10,5953.4
20052607,1,1,1,200,0.675,1,2,200
20052609,43,44,1,187894,-1.654326376,43,48,26842
20052619,15,15,1,104328,37.1614811,15,0,9484.363636
20052640,3,3,1,7804,-193.9432342,3,0,2601.333333
20052646,6,6,1,30994,-4.402271407,6,0,6198.8
20052647,114,114,1,680479,-15.62607663,114,45,56706.58333
20052650,5,5,1,9428,415.1704497,5,29,3142.666667
20052660,1,1,1,5094,16.06085591,1,6,5094
20052661,122,123,1,487036,-0.463686463,122,32,32469.06667
20052662,55,55,1,63795,-39.92491575,55,0,5799.545455
20052664,32,33,1,187618,-2.159035913,32,33,15634.83333
20052668,92,91,1,260441,-238.6077039,92,25,17362.73333
20052670,44,43,1,907658,-0.595968966,44,0,75638.16667
20052674,37,36,1,246504,9.811362087,37,0,18961.84615
20052675,3,3,1,1750,-5347.128571,3,0,1750
20052677,51,52,1,255941,37.79042045,51,0,19687.76923
20052683,1,1,1,921,179.0684039,1,0,921
20052689,2,1,1,4781,-293.5578331,2,0,2390.5
20052690,4,4,1,12293,81.17204913,4,0,6146.5
20052699,3,4,1,32671,0.602613939,3,21,10890.33333
20052706,2,2,1,280,0,2,0,280
20052711,20,18,1,1081242,-7.611859325,20,0,72082.8
20052712,2,2,1,17733,0.050978402,2,10,17733
20052715,19,16,1,1124513,1.431834047,19,0,74967.53333
20052723,6,6,1,20297,0.057003498,6,11,6765.666667
20052732,176,173,1,449091,-22.07165808,176,30,29939.4
20052733,33,33,1,133808,21.74340847,33,33,26761.6
20052739,31,30,1,88938,3.991353527,31,3,6352.714286
20052745,61,61,1,248419,-2.594101095,61,0,19109.15385
20052747,2,2,1,1263,-107.5653207,2,0,1263
20052750,69,69,1,97179,61.33581329,69,0,6478.6
20052751,48,49,1,193752,-7.343805483,48,0,13839.42857
20052753,1,1,1,348,0,1,0,348
20052755,18,18,1,181717,319.5509281,18,24,36343.4
20052759,4,4,1,5671,-0.15905484,4,0,1890.333333
20052762,287,287,1,445616,-26.84876441,287,0,29707.73333
20052763,91,92,1,235123,69.84179344,91,49,16794.5
20052767,172,171,1,451059,73.90164036,172,39,30070.6
20052771,50,50,1,274076,50.2813964,50,0,21082.76923
20052777,128,127,1,310365,-35.50577868,128,26,28215
20052781,13,12,1,396940,-0.834919635,13,23,66156.66667
20052796,511,510,1,518221,49.10968679,511,14,34548.06667
20052803,25,23,1,203402,0.607491568,25,9,50850.5
20052818,2,2,1,5086,581.6492332,2,0,5086
20052826,27,25,1,1049943,3.529774473,27,42,74995.92857
20052827,82,81,1,371338,-224.3652494,82,0,24755.86667
20052828,15,15,1,1210784,9.705449527,15,46,80718.93333
20052842,16,16,1,39270,9.657754011,16,39,7854
20052843,2,2,1,2143,3.750349977,2,0,2143
20052852,362,363,1,678399,-2.898182338,362,38,45226.6
20052853,4,4,1,14834,33.66259943,4,7,4944.666667
20052865,59,57,1,434541,29.30738872,59,0,28969.4
20052866,1,1,1,4254,0.488011283,1,6,4254
20052870,69,69,1,234713,-46.2746844,69,0,19559.41667
20052871,74,72,1,283258,66.28908274,74,0,18883.86667
20052911,21,20,1,49653,122.6044348,21,36,5517
20052912,56,56,1,51338,299.2751178,56,39,6417.25
20052922,297,295,1,709402,12.9574388,297,50,50671.57143
20052926,25,25,1,57399,-20.73269569,25,26,19133
20052931,2,2,1,2496,38.06290064,2,0,2496
20052952,43,43,1,228787,-10.72412768,43,0,28598.375
20052960,5,5,1,17648,36.59451496,5,10,3529.6
20052965,37,38,1,144230,-49.57300839,37,9,11094.61538
20052982,1,1,1,21,0,1,0,21
20052984,38,38,1,89871,49.758298,38,7,8987.1
20053003,73,71,1,392417,230.9613778,73,0,28029.78571
20053007,127,127,1,226574,-31.28222126,127,0,15104.93333
20053008,32,33,1,463391,-0.12339903,32,0,51487.88889
20053012,3,3,1,42880,18.08957556,3,16,14293.33333
20053015,38,38,1,146509,-10.29884171,38,0,13319
20053017,1,1,1,239,-0.439330544,1,0,239
20053031,17,17,1,397553,-2.756178421,17,27,66258.83333
20053039,3,3,1,6267,44.11983405,3,0,6267
20053051,18,16,1,1057125,46.32866028,18,50,70475
20053055,156,154,1,267033,-43.13214846,156,37,17802.2
20053057,11,10,1,166855,1.935027419,11,22,55618.33333
20053058,21,20,1,1148987,-28.68687809,21,0,76599.13333
20053062,48,48,1,75793,-129.7342235,48,0,12632.16667
20053063,11,9,1,59967,5.7354545,11,45,6663
20053070,31,31,1,111596,6.230787842,31,33,12399.55556
20053078,43,43,1,226415,10.67650995,43,40,25157.22222
20053079,25,24,1,1120865,1.44860621,25,0,74724.33333
20053082,22,21,1,361228,-37.50450685,22,35,51604
20053084,12,12,1,67718,-12.15402109,12,37,7524.222222
20053095,49,48,1,73808,109.0919413,49,0,9226
20053098,25,24,1,287732,16.08980232,25,43,20552.28571
20053099,163,163,1,362184,11.82248526,163,36,24145.6
20053101,1,1,1,456,0,1,0,456
20053108,31,30,1,278739,-44.46715386,31,37,21441.46154
20053109,8,8,1,83644,-1.210499259,8,23,11949.14286
20053110,241,240,1,453906,-1.169726772,241,46,32421.85714
20053118,45,46,1,14218,-11.7435645,45,0,1421.8
20053123,139,138,1,407586,-61.53512142,139,43,27172.4
20053128,26,26,1,97785,3.735480902,26,0,10865
20053148,43,41,1,182798,25.37445158,43,46,14061.38462
20053150,10,9,1,13930,2086.856138,10,10,2321.666667
20053151,6,6,1,20435,45.82089552,6,0,4087
20053153,9,8,1,152637,7.486094459,9,35,50879
20053154,17,15,1,1119661,-7.510983235,17,0,74644.06667
20053159,13,13,1,75749,-36.48739917,13,0,9468.625
20053166,92,92,1,281370,25.78365497,92,33,25579.09091
20053167,36,35,1,712267,-0.318390435,36,43,79140.77778
20053170,25,25,1,141940,-100.7181062,25,29,23656.66667
20053171,42,39,1,254186,191.9591323,42,0,23107.81818
20053173,10,10,1,29086,-28.28171629,10,35,7271.5
20053177,3,3,1,656,-228661.253,3,0,328
20053178,24,24,1,556315,23.45668551,24,0,69539.375
20053181,14,14,1,79522,394.0375997,14,49,7229.272727
20053184,23,22,1,1187362,17.00335365,23,0,79157.46667
20053192,1,1,1,2095,0,1,0,2095
20053194,58,57,1,638887,8.318327028,58,0,45634.78571
20053200,92,93,1,343935,-92.25707474,92,0,22929
20053208,5,5,1,1064,-1.466165414,5,0,1064
20053220,12,13,1,93009,-39.85565913,12,28,9300.9
20053225,41,42,1,111081,4.883094319,41,46,10098.27273
20053233,95,96,1,112422,208.4762057,95,39,11242.2
20053235,94,94,1,782943,-0.523607721,94,0,52196.2
20053239,60,57,1,431199,43.86046814,60,0,28746.6
20053245,3,3,1,1307,37.66947207,3,0,1307
20053246,161,161,1,225144,-14.03882404,161,0,18762
20053255,2,2,1,4870,0.550513347,2,6,4870
20053258,53,53,1,243808,1.942774642,53,47,17414.85714
20053261,75,73,1,201195,-95.59476627,75,48,15476.53846
20053265,18,17,1,104185,-10.49679896,18,31,8682.083333
20053268,1,1,1,19,0,1,0,19
20053272,1,1,1,14410,0,1,10,14410
20053275,20,20,1,129288,59.30294382,20,0,25857.6
20053284,13,12,1,304148,4.656548785,13,33,50691.33333
20053305,36,35,1,308076,-52.92448617,36,0,20538.4
20053316,76,74,1,132692,783.6858967,76,0,10207.07692
20053318,50,49,1,151992,-118.8240565,50,0,11691.69231
20053319,11,11,1,114548,7.348622412,11,33,16364
20053320,121,119,1,446055,-3.873636659,121,0,29737
20053328,9,8,1,15092,185.4217466,9,0,3018.4
20053330,1,1,1,136,0,1,0,136
20053342,174,173,1,420977,-13.85108688,174,0,28065.13333
20053351,19,18,1,115398,16.31288237,19,0,11539.8
20053356,14,14,1,43801,332.7452341,14,0,10950.25
20053364,24,23,1,1180239,-3.117654983,24,0,78682.6
20053368,1,1,1,1001,1.253746254,1,4,1001
20053373,445,444,1,678976,11.41186434,445,0,45265.06667
20053374,26,26,1,54465,-108.206316,26,0,3890.357143
20053375,17,18,1,252701,-10.33007388,17,34,28077.88889
20053387,1,1,1,1023,0,1,0,1023
20053394,1,1,1,10351,0.132161144,1,7,10351
20053395,21,18,1,1038670,-0.025375721,21,47,74190.71429
20053400,7,7,1,10632,442.5886945,7,0,3544
20053401,36,36,1,279424,14.2480925,36,38,25402.18182
20053405,24,23,1,102159,-19.57829462,24,37,12769.875
20053407,5,5,1,20150,1.076873449,5,11,6716.666667
20053410,8,9,1,77667,-33.22116214,8,26,19416.75
20053417,1,1,1,238,28.06722689,1,0,238
20053427,26,26,1,152718,-21.23989314,26,26,19089.75
20053431,150,150,1,409396,15.36128345,150,39,31492
20053440,31,31,1,108623,16.02533533,31,41,12069.22222
20053441,51,50,1,505716,4.441249634,51,0,33714.4
20053442,51,52,1,182287,-40.38120656,51,21,18228.7
20053444,45,45,1,273582,10.8118151,45,50,21044.76923
20053452,32,32,1,242402,-278.5054579,32,0,20200.16667
20053456,4,4,1,42032,32.87276361,4,43,10508
20053458,260,260,1,423700,75.36915034,260,0,28246.66667
20053460,3,3,1,11838,41.03564791,3,10,11838
20053469,35,34,1,113287,-182.5649633,35,0,22657.4
20053476,10,9,1,48612,24.30737267,10,0,6944.571429
20053481,8,8,1,478,0.010460251,8,0,239
20053483,89,89,1,401805,-19.79746394,89,0,26787
20053488,1,1,1,5897,62.75886044,1,0,5897
20053495,2,2,1,2507,64.11208616,2,0,2507
20053496,11,11,1,8646,-45.3474439,11,13,2161.5
20053498,18,18,1,46007,-3583.273285,18,39,9201.4
20053500,8,7,1,420875,4.099877636,8,31,60125
20053502,4,3,1,167888,4.441562232,4,29,55962.66667
20053514,1,1,1,201,-6971.208955,1,0,201
20053517,2,2,1,920,1.417391304,2,0,460
20053531,44,44,1,13040,-1778.508972,44,0,869.3333333
20053539,98,98,1,215072,28.05060631,98,49,15362.28571
20053540,15,15,1,90803,-22.89304318,15,0,11350.375
20053543,1,1,1,424,-3.518867925,1,0,424
20053545,68,69,1,390628,-21.27950377,68,45,26041.86667
20053552,33,32,1,202744,-32.13725684,33,32,15595.69231
20053556,12,12,1,57246,1.374296894,12,20,11449.2
20053559,1,1,1,12609,-332.261004,1,0,12609
20053565,10,10,1,25154,-34.09700246,10,7,5030.8
20053568,1,1,1,2042,-0.52791381,1,0,2042
20053571,1,1,1,758,-6.299472296,1,0,758
20053577,14,14,1,7757,-140.6376176,14,0,1939.25
20053583,34,34,1,59465,-52.4599176,34,0,9910.833333
20053586,4,4,1,619,0,4,0,309.5
20053588,2,2,1,18090,0.383637369,2,10,18090
20053589,18,16,1,1114593,-7.008301685,18,0,74306.2
20053590,3,3,1,449,233.8530067,3,0,224.5
20053599,9,9,1,7372,-115.3823928,9,0,1843
20053600,15,16,1,158446,1.671402244,15,28,14404.18182
20053602,2285,2285,1,194603,339.1217247,2285,0,12973.53333
20053604,18,17,1,1169349,-2.21727303,18,0,77956.6
20053605,4,4,1,2201,0,4,0,733.6666667
20053611,45,45,1,318217,-74.77153955,45,27,22729.78571
20053613,75,74,1,452159,-16.18186302,75,50,30143.93333
20053620,33,32,1,109783,-2.860606833,33,0,7841.642857
20053622,31,31,1,116262,77.5708486,31,15,11626.2
20053625,97,95,1,433272,-13.06507921,97,18,30948
20053627,2,2,1,3607,0.901580261,2,6,3607
20053630,1,1,1,115,0,1,0,115
20053637,50,50,1,230240,-94.20000434,50,0,17710.76923
20053639,2,2,1,4034,1.247645017,2,7,4034
20053647,70,69,1,942911,-0.072724785,70,44,72531.61538
20053655,1,1,1,2263,0.1979673,1,4,2263
20053658,31,30,1,638233,0.946851698,31,36,58021.18182
20053665,1,1,1,40,0,1,0,40
20053669,30,29,1,825916,-0.140255183,30,33,63532
20053670,5,5,1,36529,-15.53144077,5,35,7305.8
20053672,14,11,1,357087,-0.708381991,14,42,44635.875
20053684,22,22,1,43804,183.7591544,22,10,4867.111111
20053696,46,46,1,384837,-204.4889785,46,0,32069.75
20053702,13,14,1,308905,0.363098687,13,31,44129.28571
20053703,9,9,1,19580,-3.188917263,9,0,4895
20053706,295,295,1,534905,-19.73264598,295,10,38207.5
20053716,2,2,1,14474,0.661531021,2,0,7237
20053730,14,15,1,125090,-320.6645136,14,0,31272.5
20053732,55,55,1,152176,-51.051861,55,41,16908.44444
20053735,93,92,1,378207,72.59908463,93,0,25213.8
20053738,14,13,1,28246,275.4268923,14,12,14123
20053742,1,1,1,4775,-0.247539267,1,0,4775
20053743,52,52,1,262913,51.26645316,52,34,17527.53333
20053744,27,27,1,135945,-3.769156644,27,0,12358.63636
20053753,138,136,1,331804,-3.294089282,138,47,25523.38462
20053755,24,24,1,111995,-6.116799857,24,34,12443.88889
20053764,30,29,1,987725,0.009836746,30,25,75978.84615
20053766,214,212,1,423072,7.834836624,214,35,32544
20053768,2,2,1,3945,-1537.945247,2,0,3945
20053769,5,5,1,18658,0.515757316,5,9,9329
20053773,6,6,1,24060,55.28661679,6,13,12030
20053777,127,126,1,507416,15.72848708,127,0,33827.73333
20053792,68,68,1,329771,-23.38749314,68,42,21984.73333
20053799,71,71,1,16322,-2704.684046,71,0,1088.133333
20053802,42,44,1,319395,12.16753237,42,0,21293
20053803,5,5,1,12826,-110.5431155,5,2,3206.5
20053806,1,1,1,5533,6.981565155,1,0,5533
20053807,75,75,1,12178,-22529.17302,75,0,811.8666667
20053808,25,25,1,11967,-567.3981783,25,0,1495.875
20053813,1,2,1,15486,9.495479788,1,11,15486
20053814,3,3,1,6833,1.903263574,3,0,2277.666667
20053816,6,6,1,14640,15.85362022,6,10,3660
20053822,6,6,1,10677,-38.83234991,6,6,5338.5
20053823,1,1,1,950,0.726315789,1,3,950
20053825,55,54,1,115687,-19.71918193,55,0,7712.466667
20053826,1,1,1,323,0,1,0,323
20053830,17,17,1,52650,7.986191833,17,19,17550
20053831,48,47,1,270692,-21.43272058,48,5,19335.14286
20053835,7,7,1,46885,0.284525968,7,26,7814.166667
20053842,11,11,1,62629,1.723147424,11,14,12525.8
20053852,15,15,1,70518,9.435945432,15,21,6410.727273
20053854,16,16,1,39362,105.9519333,16,32,13120.66667
20053857,1,1,1,314,0,1,0,314
20053862,1,1,1,2092,0.108030593,1,4,2092
20053867,3,4,1,279502,6.552740231,3,0,93167.33333
20053876,39,44,1,1038726,-0.547678599,39,0,69248.4
20053887,9,9,1,22279,-0.92656762,9,28,3182.714286
20053901,15,14,1,1134190,-18.77672877,15,0,75612.66667
20053905,64,61,1,304794,135.6741012,64,0,20319.6
20053921,9,9,1,6565,-287.1101295,9,0,3282.5
20053923,9,9,1,6385,-236.9517619,9,0,2128.333333
20053928,346,345,1,647429,39.02641989,346,45,43161.93333
20053929,41,41,1,39606,130.9598798,41,0,4950.75
20053930,1,1,1,1082,0.320702403,1,3,1082
20053932,15,14,1,424439,-0.998075106,15,37,70739.83333
20053934,25,25,1,117266,16.95861546,25,0,16752.28571
20053950,147,146,1,453048,0.058393371,147,40,30203.2
