,actor_account,trade_go,trade_come,buy_from_shop,sell_to_shop,buy_from_personal_shop,sell_to_person,mail_go,mail_come,invite,join,revival,fight,friend_num,friend_num_change_count,login_total_day,trade_go_perday,trade_come_perday,buy_from_shop_perday,sell_to_shop_perday,buy_from_personal_shop_perday,mail_go_perday,mail_come_perday,invite_perday,join_perday,revival_perday,fight_perday
11567,20087599,245.0,66.0,660.0,418.0,6.0,0.0,0.0,43.0,70.0,66.0,1.0,1.0,32.0,4.0,15.0,16.333333333333332,4.4,44.0,27.866666666666667,0.4,0.0,2.8666666666666667,4.666666666666667,4.4,0.06666666666666667,0.06666666666666667
11568,20087604,5.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,36.42857142857143,0.0,0.0,0.0,0.0
11569,20087608,268.0,156.0,81.0,34.0,0.0,0.0,0.0,1.0,84.0,56.0,2.0,5.0,18.0,1.0,15.0,17.866666666666667,10.4,5.4,2.2666666666666666,0.0,0.0,0.06666666666666667,5.6,3.7333333333333334,0.13333333333333333,0.3333333333333333
11570,20087611,1.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
11571,20087621,6.0,4.0,64.0,467.0,0.0,0.0,0.0,6.0,12.0,34.0,1.0,3.0,13.0,2.0,13.0,0.46153846153846156,0.3076923076923077,4.923076923076923,35.92307692307692,0.0,0.0,0.46153846153846156,0.9230769230769231,2.6153846153846154,0.07692307692307693,0.23076923076923078
11572,20087632,5.0,7.0,153.0,282.0,0.0,0.0,0.0,10.0,105.0,95.0,6.0,26.0,14.0,4.0,14.0,0.35714285714285715,0.5,10.928571428571429,20.142857142857142,0.0,0.0,0.7142857142857143,7.5,6.785714285714286,0.42857142857142855,1.8571428571428572
11573,20087646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,10.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0
11574,20087653,5.0,5.0,48.0,134.0,0.0,0.0,1.0,6.0,105.0,36.0,9.0,0.0,15.0,1.0,13.0,0.38461538461538464,0.38461538461538464,3.6923076923076925,10.307692307692308,0.0,0.07692307692307693,0.46153846153846156,8.076923076923077,2.769230769230769,0.6923076923076923,0.0
11575,20087664,8.0,7.0,76.0,290.0,0.0,1.0,7.0,30.0,13.0,42.0,7.0,8.0,20.0,5.0,15.0,0.5333333333333333,0.4666666666666667,5.066666666666666,19.333333333333332,0.0,0.4666666666666667,2.0,0.8666666666666667,2.8,0.4666666666666667,0.5333333333333333
11576,20087666,38.0,8.0,8.0,174.0,0.0,0.0,5.0,11.0,26.0,12.0,0.0,1.0,54.0,3.0,10.0,3.8,0.8,0.8,17.4,0.0,0.5,1.1,2.6,1.2,0.0,0.1
11577,20087672,10.0,5.0,44.0,169.0,0.0,0.0,2.0,9.0,57.0,36.0,11.0,19.0,22.0,6.0,13.0,0.7692307692307693,0.38461538461538464,3.3846153846153846,13.0,0.0,0.15384615384615385,0.6923076923076923,4.384615384615385,2.769230769230769,0.8461538461538461,1.4615384615384615
11578,20087674,7.0,1.0,56.0,304.0,0.0,0.0,0.0,16.0,0.0,70.0,3.0,1.0,0.0,0.0,15.0,0.4666666666666667,0.06666666666666667,3.7333333333333334,20.266666666666666,0.0,0.0,1.0666666666666667,0.0,4.666666666666667,0.2,0.06666666666666667
11579,20087685,10.0,3.0,70.0,163.0,0.0,0.0,0.0,6.0,31.0,21.0,1.0,1.0,14.0,16.0,15.0,0.6666666666666666,0.2,4.666666666666667,10.866666666666667,0.0,0.0,0.4,2.066666666666667,1.4,0.06666666666666667,0.06666666666666667
11580,20087686,204.0,453.0,80.0,623.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,37.75,6.666666666666667,51.916666666666664,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0
11581,20087689,14.0,19.0,180.0,509.0,0.0,3.0,9.0,15.0,45.0,145.0,9.0,11.0,100.0,12.0,15.0,0.9333333333333333,1.2666666666666666,12.0,33.93333333333333,0.0,0.6,1.0,3.0,9.666666666666666,0.6,0.7333333333333333
11582,20087696,48.0,14.0,14.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.1666666666666667,1.1666666666666667,37.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11583,20087697,8.0,12.0,83.0,196.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,3.0,3.0,13.0,0.6153846153846154,0.9230769230769231,6.384615384615385,15.076923076923077,0.0,0.0,0.07692307692307693,0.6923076923076923,0.6923076923076923,0.0,0.0
11584,20087698,17.0,0.0,33.0,296.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.3076923076923077,0.0,2.5384615384615383,22.76923076923077,0.0,1.1538461538461537,0.0,0.0,0.0,0.0,0.0
11585,20087700,2.0,4.0,17.0,50.0,0.0,0.0,2.0,19.0,11.0,22.0,0.0,8.0,0.0,0.0,13.0,0.15384615384615385,0.3076923076923077,1.3076923076923077,3.8461538461538463,0.0,0.15384615384615385,1.4615384615384615,0.8461538461538461,1.6923076923076923,0.0,0.6153846153846154
11586,20087705,41.0,3.0,19.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.666666666666666,1.0,6.333333333333333,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11587,20087709,9.0,11.0,35.0,565.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.6,0.7333333333333333,2.3333333333333335,37.666666666666664,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0
11588,20087749,3.0,18.0,46.0,206.0,0.0,1.0,0.0,1.0,83.0,39.0,4.0,6.0,24.0,12.0,12.0,0.25,1.5,3.8333333333333335,17.166666666666668,0.0,0.0,0.08333333333333333,6.916666666666667,3.25,0.3333333333333333,0.5
11589,20087757,5.0,1.0,6.0,29.0,0.0,0.0,0.0,1.0,24.0,9.0,0.0,0.0,9.0,1.0,6.0,0.8333333333333334,0.16666666666666666,1.0,4.833333333333333,0.0,0.0,0.16666666666666666,4.0,1.5,0.0,0.0
11590,20087770,11.0,9.0,245.0,293.0,0.0,0.0,4.0,16.0,237.0,69.0,11.0,3.0,65.0,26.0,15.0,0.7333333333333333,0.6,16.333333333333332,19.533333333333335,0.0,0.26666666666666666,1.0666666666666667,15.8,4.6,0.7333333333333333,0.2
11591,20087791,3.0,3.0,116.0,210.0,0.0,0.0,12.0,102.0,1.0,39.0,0.0,6.0,22.0,4.0,14.0,0.21428571428571427,0.21428571428571427,8.285714285714286,15.0,0.0,0.8571428571428571,7.285714285714286,0.07142857142857142,2.7857142857142856,0.0,0.42857142857142855
11592,20087798,18.0,26.0,12.0,84.0,0.0,0.0,8.0,13.0,46.0,8.0,3.0,0.0,0.0,0.0,9.0,2.0,2.888888888888889,1.3333333333333333,9.333333333333334,0.0,0.8888888888888888,1.4444444444444444,5.111111111111111,0.8888888888888888,0.3333333333333333,0.0
11593,20087803,1.0,7.0,19.0,38.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,4.0,5.0,2.0,4.0,0.25,1.75,4.75,9.5,0.0,0.0,0.5,0.25,2.0,0.0,1.0
11594,20087804,66.0,44.0,9.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,16.5,11.0,2.25,286.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11595,20087813,29.0,33.0,70.0,506.0,0.0,1.0,1.0,28.0,501.0,41.0,8.0,23.0,81.0,8.0,15.0,1.9333333333333333,2.2,4.666666666666667,33.733333333333334,0.0,0.06666666666666667,1.8666666666666667,33.4,2.7333333333333334,0.5333333333333333,1.5333333333333334
11596,20087814,3.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,2.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
11597,20087824,1.0,5.0,10.0,35.0,0.0,0.0,4.0,6.0,3.0,5.0,1.0,4.0,64.0,12.0,3.0,0.3333333333333333,1.6666666666666667,3.3333333333333335,11.666666666666666,0.0,1.3333333333333333,2.0,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333
11598,20087828,37.0,9.0,248.0,505.0,0.0,0.0,11.0,1.0,36.0,29.0,3.0,3.0,45.0,8.0,12.0,3.0833333333333335,0.75,20.666666666666668,42.083333333333336,0.0,0.9166666666666666,0.08333333333333333,3.0,2.4166666666666665,0.25,0.25
11599,20087846,9.0,4.0,39.0,320.0,1.0,0.0,1.0,25.0,27.0,70.0,2.0,1.0,10.0,4.0,15.0,0.6,0.26666666666666666,2.6,21.333333333333332,0.06666666666666667,0.06666666666666667,1.6666666666666667,1.8,4.666666666666667,0.13333333333333333,0.06666666666666667
11600,20087847,9.0,2.0,22.0,88.0,0.0,0.0,0.0,13.0,10.0,26.0,0.0,1.0,15.0,2.0,9.0,1.0,0.2222222222222222,2.4444444444444446,9.777777777777779,0.0,0.0,1.4444444444444444,1.1111111111111112,2.888888888888889,0.0,0.1111111111111111
11601,20087849,26.0,15.0,84.0,164.0,1.0,0.0,7.0,14.0,19.0,34.0,5.0,1.0,29.0,6.0,12.0,2.1666666666666665,1.25,7.0,13.666666666666666,0.08333333333333333,0.5833333333333334,1.1666666666666667,1.5833333333333333,2.8333333333333335,0.4166666666666667,0.08333333333333333
11602,20087860,170.0,331.0,10.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.142857142857142,23.642857142857142,0.7142857142857143,38.785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11603,20087861,10.0,14.0,75.0,21.0,0.0,0.0,0.0,0.0,77.0,47.0,0.0,36.0,13.0,10.0,14.0,0.7142857142857143,1.0,5.357142857142857,1.5,0.0,0.0,0.0,5.5,3.357142857142857,0.0,2.5714285714285716
11604,20087886,10.0,5.0,132.0,411.0,0.0,0.0,78.0,77.0,38.0,27.0,0.0,2.0,2.0,2.0,10.0,1.0,0.5,13.2,41.1,0.0,7.8,7.7,3.8,2.7,0.0,0.2
11605,20087888,3.0,4.0,33.0,186.0,1.0,3.0,2.0,42.0,11.0,51.0,1.0,4.0,0.0,0.0,12.0,0.25,0.3333333333333333,2.75,15.5,0.08333333333333333,0.16666666666666666,3.5,0.9166666666666666,4.25,0.08333333333333333,0.3333333333333333
11606,20087909,43.0,94.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5.375,11.75,0.25,0.0,0.0,0.0,0.625,0.0,0.125,0.0,0.0
11607,20087913,6.0,22.0,32.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.75,2.75,4.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0
11608,20087918,176.0,38.0,56.0,257.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,4.0,44.0,9.5,14.0,64.25,0.0,0.0,0.0,3.5,0.25,0.0,0.0
11609,20087921,2.0,1.0,14.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.14285714285714285,0.07142857142857142,1.0,25.642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11610,20087929,7.0,3.0,538.0,456.0,0.0,0.0,4.0,19.0,34.0,35.0,0.0,3.0,5.0,11.0,15.0,0.4666666666666667,0.2,35.86666666666667,30.4,0.0,0.26666666666666666,1.2666666666666666,2.2666666666666666,2.3333333333333335,0.0,0.2
11611,20087938,16.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,10.0,1.6,0.2,0.1,1.2,0.0,0.0,0.0,0.3,1.2,0.0,0.0
11612,20087952,24.0,24.0,158.0,339.0,2.0,0.0,359.0,394.0,117.0,125.0,3.0,4.0,17.0,2.0,15.0,1.6,1.6,10.533333333333333,22.6,0.13333333333333333,23.933333333333334,26.266666666666666,7.8,8.333333333333334,0.2,0.26666666666666666
11613,20087956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11614,20087960,19.0,7.0,41.0,230.0,1.0,0.0,2.0,3.0,120.0,64.0,9.0,4.0,0.0,0.0,12.0,1.5833333333333333,0.5833333333333334,3.4166666666666665,19.166666666666668,0.08333333333333333,0.16666666666666666,0.25,10.0,5.333333333333333,0.75,0.3333333333333333
11615,20087970,14.0,5.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,1.75,0.625,0.25,0.875,0.0,0.25,0.0,0.25,0.5,0.0,0.0
11616,20087981,2.0,2.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,6.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0
11617,20087990,43.0,43.0,20.0,184.0,0.0,2.0,16.0,14.0,48.0,22.0,2.0,0.0,0.0,0.0,14.0,3.0714285714285716,3.0714285714285716,1.4285714285714286,13.142857142857142,0.0,1.1428571428571428,1.0,3.4285714285714284,1.5714285714285714,0.14285714285714285,0.0
11618,20087994,11.0,6.0,144.0,182.0,1.0,0.0,4.0,5.0,56.0,49.0,3.0,5.0,77.0,13.0,15.0,0.7333333333333333,0.4,9.6,12.133333333333333,0.06666666666666667,0.26666666666666666,0.3333333333333333,3.7333333333333334,3.2666666666666666,0.2,0.3333333333333333
11619,20088000,6.0,3.0,21.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.4,0.2,1.4,22.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11620,20088015,52.0,102.0,253.0,382.0,0.0,0.0,3.0,6.0,31.0,92.0,9.0,18.0,30.0,18.0,15.0,3.466666666666667,6.8,16.866666666666667,25.466666666666665,0.0,0.2,0.4,2.066666666666667,6.133333333333334,0.6,1.2
11621,20088019,11.0,5.0,19.0,158.0,0.0,0.0,0.0,3.0,13.0,48.0,6.0,0.0,0.0,0.0,14.0,0.7857142857142857,0.35714285714285715,1.3571428571428572,11.285714285714286,0.0,0.0,0.21428571428571427,0.9285714285714286,3.4285714285714284,0.42857142857142855,0.0
11622,20088022,15.0,14.0,46.0,203.0,0.0,0.0,1.0,2.0,14.0,31.0,1.0,1.0,23.0,1.0,13.0,1.1538461538461537,1.0769230769230769,3.5384615384615383,15.615384615384615,0.0,0.07692307692307693,0.15384615384615385,1.0769230769230769,2.3846153846153846,0.07692307692307693,0.07692307692307693
11623,20088038,4.0,0.0,82.0,616.0,0.0,0.0,6.0,94.0,18.0,96.0,11.0,12.0,12.0,4.0,15.0,0.26666666666666666,0.0,5.466666666666667,41.06666666666667,0.0,0.4,6.266666666666667,1.2,6.4,0.7333333333333333,0.8
11624,20088042,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11625,20088046,9.0,4.0,81.0,432.0,1.0,1.0,6.0,7.0,117.0,75.0,1.0,17.0,22.0,8.0,14.0,0.6428571428571429,0.2857142857142857,5.785714285714286,30.857142857142858,0.07142857142857142,0.42857142857142855,0.5,8.357142857142858,5.357142857142857,0.07142857142857142,1.2142857142857142
11626,20088059,77.0,33.0,33.0,73.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,1.0,0.0,0.0,6.0,12.833333333333334,5.5,5.5,12.166666666666666,0.0,0.0,0.5,0.5,1.0,0.0,0.16666666666666666
11627,20088060,1.0,7.0,309.0,340.0,0.0,0.0,0.0,6.0,28.0,48.0,15.0,3.0,6.0,2.0,14.0,0.07142857142857142,0.5,22.071428571428573,24.285714285714285,0.0,0.0,0.42857142857142855,2.0,3.4285714285714284,1.0714285714285714,0.21428571428571427
11628,20088073,4.0,0.0,141.0,107.0,2.0,0.0,29.0,56.0,8.0,6.0,0.0,1.0,10.0,2.0,12.0,0.3333333333333333,0.0,11.75,8.916666666666666,0.16666666666666666,2.4166666666666665,4.666666666666667,0.6666666666666666,0.5,0.0,0.08333333333333333
11629,20088074,1.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11630,20088079,11.0,11.0,42.0,308.0,0.0,0.0,3.0,32.0,6.0,43.0,2.0,1.0,11.0,2.0,15.0,0.7333333333333333,0.7333333333333333,2.8,20.533333333333335,0.0,0.2,2.1333333333333333,0.4,2.8666666666666667,0.13333333333333333,0.06666666666666667
11631,20088084,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.8571428571428572,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11632,20088087,5.0,2.0,24.0,124.0,0.0,0.0,8.0,1.0,3.0,28.0,1.0,0.0,32.0,1.0,12.0,0.4166666666666667,0.16666666666666666,2.0,10.333333333333334,0.0,0.6666666666666666,0.08333333333333333,0.25,2.3333333333333335,0.08333333333333333,0.0
11633,20088104,27.0,30.0,259.0,407.0,0.0,0.0,9.0,21.0,95.0,117.0,11.0,20.0,44.0,8.0,15.0,1.8,2.0,17.266666666666666,27.133333333333333,0.0,0.6,1.4,6.333333333333333,7.8,0.7333333333333333,1.3333333333333333
11634,20088107,15.0,20.0,37.0,125.0,0.0,0.0,1.0,11.0,222.0,26.0,4.0,0.0,55.0,9.0,14.0,1.0714285714285714,1.4285714285714286,2.642857142857143,8.928571428571429,0.0,0.07142857142857142,0.7857142857142857,15.857142857142858,1.8571428571428572,0.2857142857142857,0.0
11635,20088116,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
11636,20088119,1.0,1.0,4.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.06666666666666667,0.06666666666666667,0.26666666666666666,55.733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11637,20088132,4.0,1.0,3.0,15.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,3.0,1.3333333333333333,0.3333333333333333,1.0,5.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333
11638,20088143,6.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,28.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
11639,20088175,21.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,1.3333333333333333,0.8333333333333334,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11640,20088177,1.0,2.0,165.0,214.0,0.0,0.0,24.0,15.0,39.0,10.0,0.0,0.0,0.0,0.0,10.0,0.1,0.2,16.5,21.4,0.0,2.4,1.5,3.9,1.0,0.0,0.0
11641,20088198,9.0,9.0,121.0,135.0,2.0,0.0,12.0,8.0,18.0,31.0,1.0,4.0,29.0,1.0,15.0,0.6,0.6,8.066666666666666,9.0,0.13333333333333333,0.8,0.5333333333333333,1.2,2.066666666666667,0.06666666666666667,0.26666666666666666
11642,20088199,5.0,14.0,29.0,63.0,0.0,0.0,0.0,1.0,4.0,26.0,4.0,2.0,0.0,0.0,12.0,0.4166666666666667,1.1666666666666667,2.4166666666666665,5.25,0.0,0.0,0.08333333333333333,0.3333333333333333,2.1666666666666665,0.3333333333333333,0.16666666666666666
11643,20088205,157.0,99.0,67.0,438.0,0.0,5.0,2.0,38.0,96.0,85.0,4.0,70.0,57.0,22.0,15.0,10.466666666666667,6.6,4.466666666666667,29.2,0.0,0.13333333333333333,2.533333333333333,6.4,5.666666666666667,0.26666666666666666,4.666666666666667
11644,20088214,1.0,3.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,1.5,0.0,2.0,0.0,0.0,5.0,0.0,0.5,0.0,0.0
11645,20088218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11646,20088221,4.0,17.0,63.0,210.0,0.0,0.0,166.0,55.0,68.0,80.0,1.0,0.0,100.0,3.0,12.0,0.3333333333333333,1.4166666666666667,5.25,17.5,0.0,13.833333333333334,4.583333333333333,5.666666666666667,6.666666666666667,0.08333333333333333,0.0
11647,20088225,21.0,44.0,150.0,341.0,0.0,0.0,3.0,13.0,55.0,51.0,1.0,0.0,25.0,5.0,15.0,1.4,2.933333333333333,10.0,22.733333333333334,0.0,0.2,0.8666666666666667,3.6666666666666665,3.4,0.06666666666666667,0.0
11648,20088237,6.0,6.0,19.0,37.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,4.0,7.0,1.0,10.0,0.6,0.6,1.9,3.7,0.0,0.0,0.0,2.2,0.8,0.0,0.4
11649,20088238,85.0,4.0,26.0,273.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.666666666666667,0.26666666666666666,1.7333333333333334,18.2,0.0,1.9333333333333333,0.0,0.0,0.0,0.0,0.0
11650,20088252,6.0,1.0,13.0,83.0,0.0,0.0,1.0,0.0,10.0,17.0,0.0,1.0,88.0,5.0,7.0,0.8571428571428571,0.14285714285714285,1.8571428571428572,11.857142857142858,0.0,0.14285714285714285,0.0,1.4285714285714286,2.4285714285714284,0.0,0.14285714285714285
11651,20088266,1.0,3.0,10.0,67.0,1.0,0.0,0.0,2.0,6.0,8.0,0.0,2.0,0.0,0.0,7.0,0.14285714285714285,0.42857142857142855,1.4285714285714286,9.571428571428571,0.14285714285714285,0.0,0.2857142857142857,0.8571428571428571,1.1428571428571428,0.0,0.2857142857142857
11652,20088276,5.0,24.0,580.0,268.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,8.0,193.33333333333334,89.33333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
11653,20088284,68.0,12.0,84.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.333333333333334,2.0,14.0,111.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11654,20088292,18.0,12.0,14.0,112.0,0.0,0.0,0.0,5.0,3.0,6.0,4.0,0.0,0.0,0.0,5.0,3.6,2.4,2.8,22.4,0.0,0.0,1.0,0.6,1.2,0.8,0.0
11655,20088300,1.0,1.0,16.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.3333333333333333,5.333333333333333,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11656,20088308,5.0,22.0,88.0,106.0,0.0,0.0,14.0,29.0,59.0,51.0,0.0,11.0,58.0,4.0,15.0,0.3333333333333333,1.4666666666666666,5.866666666666666,7.066666666666666,0.0,0.9333333333333333,1.9333333333333333,3.933333333333333,3.4,0.0,0.7333333333333333
11657,20088315,41.0,68.0,29.0,1308.0,0.0,0.0,65.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.25,17.0,7.25,327.0,0.0,16.25,1.0,0.0,0.0,0.0,0.0
11658,20088320,47.0,15.0,35.0,357.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.1333333333333333,1.0,2.3333333333333335,23.8,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
11659,20088324,67.0,26.0,5.0,72.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.166666666666666,4.333333333333333,0.8333333333333334,12.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
11660,20088328,1.0,4.0,17.0,88.0,0.0,0.0,0.0,0.0,55.0,11.0,8.0,4.0,27.0,4.0,9.0,0.1111111111111111,0.4444444444444444,1.8888888888888888,9.777777777777779,0.0,0.0,0.0,6.111111111111111,1.2222222222222223,0.8888888888888888,0.4444444444444444
11661,20088330,2.0,4.0,11.0,97.0,0.0,0.0,3.0,0.0,4.0,15.0,0.0,0.0,20.0,1.0,7.0,0.2857142857142857,0.5714285714285714,1.5714285714285714,13.857142857142858,0.0,0.42857142857142855,0.0,0.5714285714285714,2.142857142857143,0.0,0.0
11662,20088343,33.0,49.0,101.0,181.0,0.0,0.0,7.0,32.0,95.0,66.0,1.0,15.0,37.0,3.0,15.0,2.2,3.2666666666666666,6.733333333333333,12.066666666666666,0.0,0.4666666666666667,2.1333333333333333,6.333333333333333,4.4,0.06666666666666667,1.0
11663,20088351,20.0,11.0,53.0,156.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,5.0,7.0,8.0,6.0,3.3333333333333335,1.8333333333333333,8.833333333333334,26.0,0.0,0.0,0.0,2.1666666666666665,1.3333333333333333,0.0,0.8333333333333334
11664,20088353,24.0,35.0,81.0,264.0,5.0,1.0,133.0,155.0,268.0,69.0,6.0,43.0,100.0,7.0,15.0,1.6,2.3333333333333335,5.4,17.6,0.3333333333333333,8.866666666666667,10.333333333333334,17.866666666666667,4.6,0.4,2.8666666666666667
11665,20088359,1.0,11.0,2384.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.06666666666666667,0.7333333333333333,158.93333333333334,17.733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
11666,20088360,6.0,6.0,3.0,66.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,22.0,0.0,0.0,1.0,2.0,2.6666666666666665,0.0,1.0
11667,20088361,29.0,47.0,262.0,524.0,0.0,0.0,28.0,35.0,95.0,106.0,3.0,9.0,52.0,13.0,15.0,1.9333333333333333,3.1333333333333333,17.466666666666665,34.93333333333333,0.0,1.8666666666666667,2.3333333333333335,6.333333333333333,7.066666666666666,0.2,0.6
11668,20088364,2.0,1.0,12.0,120.0,0.0,0.0,0.0,5.0,3.0,30.0,0.0,0.0,0.0,0.0,12.0,0.16666666666666666,0.08333333333333333,1.0,10.0,0.0,0.0,0.4166666666666667,0.25,2.5,0.0,0.0
11669,20088376,1.0,0.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,8.0,0.125,0.0,1.125,3.875,0.0,0.0,0.0,0.0,0.75,0.5,0.0
11670,20088377,17.0,23.0,8568.0,469.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,1.3076923076923077,1.7692307692307692,659.0769230769231,36.07692307692308,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
