login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,class,actor_account
193,547940,50,42149.23077,0,501,795450748,5725,526,13,93,83,13,38.53846154,13,5936.923077,440.3846154,0.307692308,40.46153846,11627,0.000914334,2.37E-05,0.000169727,0.021219477,0.000959959,2839.067358,1451.711406,3242.248521,0.259067358,0.430051813,10.02,202.1172999,0,20057708
6,34811,14,11603.66667,0,39,1080097,258,34,0,3,4,3,13,3,501.3333333,86,0,11.33333333,0,0.001120336,0,8.62E-05,0,0.000976703,5801.833333,31.02746258,3867.88889,2.333333333,0.666666667,2.785714286,358.8762887,0,20057711
1,17148,10,17148,0,17,245256,190,17,0,0,1,1,17,1,326,190,0,17,0,0.000991369,0,0,0,0.000991369,17148,14.30230931,17148,10,1,1.7,418.2439024,0,20057725
17,81005,31,8100.5,0,198,24960572,467,93,15,23,32,10,19.8,10,172.4,46.7,0,9.3,3105,0.002444294,0.000185174,0.000283933,0.038330967,0.001148077,4765,308.1361891,810.05,1.823529412,1.882352941,6.387096774,5062.8125,0,20057728
11,37392,0,7478.4,0,25,64961072,525,18,7,8,9,5,5,5,8051,105,0,3.6,0,0.000668592,0.000187206,0.00021395,0,0.000481386,3399.272727,1737.298674,1495.68,0,0.818181818,0,1699.636364,0,20057732
8,46811,0,11702.75,0,3,84647538,804,66,9,9,11,4,0.75,4,135.75,201,0,16.5,0,6.41E-05,0.000192263,0.000192263,0,0.001409925,5851.375,1808.283053,2925.6875,0,1.375,0,227.2378641,0,20057733
206,592849,0,39523.26667,0,233,124423172,1703,321,162,57,129,15,15.53333333,15,10884.13333,113.5333333,0,21.4,16744,0.000393017,0.000273257,9.61E-05,0.028243279,0.000541453,2877.907767,209.8732932,2634.884445,0,0.626213592,0,31202.57895,0,20057761
16,1108938,0,73929.2,0,100,927522490,361,20,0,2,2,15,6.666666667,15,5575.4,24.06666667,0,1.333333333,0,9.02E-05,0,1.80E-06,0,1.80E-05,69308.625,836.406084,4928.613333,0,0.125,0,0,0,20057786
23,346783,34,49540.42857,0,856,45432377,77,121,34,50,69,7,122.2857143,7,3104,11,0,17.28571429,16344,0.002468402,9.80E-05,0.000144182,0.047130338,0.000348921,15077.52174,131.0109694,7077.204081,1.47826087,3,25.17647059,9125.868421,0,20057807
43,251392,49,19337.84615,0,307,327668732,2249,253,7,44,41,13,23.61538462,13,914.2307692,173,0.076923077,19.46153846,11203,0.0012212,2.78E-05,0.000175025,0.044563868,0.001006396,5846.325581,1303.417499,1487.526627,1.139534884,0.953488372,6.265306122,2923.162791,1,20057855
89,271381,40,19384.35714,0,219,136145536,2205,431,15,108,94,14,15.64285714,14,1204.857143,157.5,0.142857143,30.78571429,40834,0.000806984,5.53E-05,0.000397964,0.150467424,0.001588173,3049.224719,501.6767423,1384.596939,0.449438202,1.056179775,5.475,3570.802632,0,20057859
54,430763,50,30768.78571,0,291,397460163,5658,288,9,25,22,14,20.78571429,14,6449,404.1428571,0,20.57142857,11659,0.000675545,2.09E-05,5.80E-05,0.027065927,0.000668581,7977.092593,922.6887244,2197.770408,0.925925926,0.407407407,5.82,1371.856688,0,20057874
15,191394,32,15949.5,0,309,51082760,1346,223,44,113,135,12,25.75,12,326.4166667,112.1666667,0,18.58333333,31414,0.001614471,0.000229892,0.000590405,0.164132627,0.001165136,12759.6,266.8984399,1329.125,2.133333333,9,9.65625,15949.5,0,20057885
81,179827,45,16347.90909,0,158,77944813,293,76,9,3,8,11,14.36363636,11,1413.454545,26.63636364,0,6.909090909,0,0.000878622,5.00E-05,1.67E-05,0,0.000422628,2220.08642,433.4433261,1486.173554,0.555555556,0.098765432,3.511111111,1231.691781,0,20057888
30,106383,7,26595.75,176,158,144331899,1149,230,181,68,110,4,39.5,4,6363.5,287.25,0.5,57.5,33131,0.0014852,0.0017014,0.0006392,0.311431338,0.002162,3546.1,1356.719579,6648.9375,0.233333333,3.666666667,22.57142857,472.8133333,0,20057908
7,18391,0,6130.333333,0,1,5019038,6,9,0,2,2,3,0.333333333,3,7.666666667,2,0,3,0,5.44E-05,0,0.000108749,0,0.00048937,2627.285714,272.9072916,2043.444444,0,0.285714286,0,0,0,20057910
6,41381,0,13793.66667,0,24,39071646,277,56,1,6,5,3,8,3,440,92.33333333,0,18.66666667,19473,0.000579976,2.42E-05,0.000144994,0.470578285,0.001353278,6896.833333,944.1928905,4597.88889,0,0.833333333,0,13793.66667,0,20057925
7,337444,0,84361,0,2,1525954,3,7,0,0,0,4,0.5,4,2860,0.75,0,1.75,0,5.93E-06,0,0,0,2.07E-05,48206.28571,4.522095518,21090.25,0,0,0,0,0,20057938
15,73533,12,9191.625,0,54,66341174,860,95,19,34,26,8,6.75,8,77.25,107.5,0.25,11.875,6155,0.000734364,0.000258387,0.000462377,0.083703915,0.001291937,4902.2,902.1959392,1148.953125,0.8,1.733333333,4.5,12255.5,0,20057941
80,192205,35,14785,0,307,153412860,1356,247,13,69,114,13,23.61538462,13,3346.692308,104.3076923,0,19,70814,0.001597253,6.76E-05,0.000358992,0.368429541,0.001285086,2402.5625,798.1730964,1137.307692,0.4375,1.425,8.771428571,14785,0,20057947
23,112250,34,16035.71429,0,187,35740802,88,124,11,34,38,7,26.71428571,7,267.2857143,12.57142857,0,17.71428571,24237,0.001665924,9.80E-05,0.000302895,0.215919822,0.001104677,4880.434783,318.4035813,2290.816327,1.47826087,1.652173913,5.5,4490,0,20057957
4,17132,0,4283,0,8,19563247,254,24,0,3,3,4,2,4,396.25,63.5,0,6,0,0.000466962,0,0.000175111,0,0.001400887,4283,1141.91262,1070.75,0,0.75,0,8566,0,20057987
143,347030,0,31548.18182,0,93,304353475,3315,266,17,86,64,11,8.454545455,11,5878.363636,301.3636364,0,24.18181818,79038,0.000267988,4.90E-05,0.000247817,0.227755525,0.000766504,2426.783217,877.0235282,2868.016529,0,0.447552448,0,1927.944444,0,20057989
125,516180,0,34412,0,248,547467260,5208,604,186,106,169,15,16.53333333,15,13566.06667,347.2,0,40.26666667,51090,0.000480453,0.000360339,0.000205355,0.098977101,0.001170134,4129.44,1060.613081,2294.133333,0,1.352,0,1316.785714,0,20057998
6,43738,15,7289.666667,0,33,1407801,253,39,0,11,10,6,5.5,6,141.1666667,42.16666667,0,6.5,1309,0.000754493,0,0.000251498,0.029928209,0.000891673,7289.666667,32.18713704,1214.944445,2.5,1.666666667,2.2,841.1153846,0,20058004
17,291050,28,26459.09091,0,255,26148634,1118,146,12,49,51,11,23.18181818,11,266.0909091,101.6363636,0,13.27272727,17306,0.000876138,4.12E-05,0.000168356,0.059460574,0.000501632,17120.58824,89.84241196,2405.371901,1.647058824,3,9.107142857,1287.831858,0,20058016
60,342392,37,22826.13333,0,150,111262711,1581,341,76,102,131,15,10,15,1737.533333,105.4,0,22.73333333,34347,0.000438094,0.000221968,0.000297904,0.100314844,0.000995934,5706.533333,324.9570989,1521.742222,0.616666667,2.183333333,4.054054054,1364.111554,0,20058042
17,109385,33,10938.5,0,256,33236163,82,99,3,52,49,10,25.6,10,55.5,8.2,0,9.9,11603,0.002340357,2.74E-05,0.000475385,0.106074873,0.00090506,6434.411765,303.8457101,1093.85,1.941176471,2.882352941,7.757575758,13673.125,0,20058090
3,80097,27,40048.5,0,216,20000555,1513,21,0,2,2,2,108,2,34963,756.5,0,10.5,0,0.00269673,0,2.50E-05,0,0.000262182,26699,249.7041712,20024.25,9,0.666666667,8,193.4710145,1,20058146
42,140792,0,14079.2,0,85,125957058,1068,69,8,31,25,10,8.5,10,386.1,106.8,0,6.9,0,0.000603727,5.68E-05,0.000220183,0,0.000490085,3352.190476,894.6322092,1407.92,0,0.595238095,0,1012.892086,0,20058157
151,319074,37,22791,0,168,160041076,1698,328,51,41,62,14,12,14,101.5714286,121.2857143,0,23.42857143,49616,0.000526524,0.000159838,0.000128497,0.155499978,0.001027975,2113.072848,501.5798091,1627.928571,0.245033113,0.410596026,4.540540541,3430.903226,0,20058172
107,240694,43,16046.26667,0,286,169149510,2792,307,23,58,64,15,19.06666667,15,627.0666667,186.1333333,0.4,20.46666667,9214,0.001188231,9.56E-05,0.00024097,0.038280971,0.001275478,2249.476636,702.7574846,1069.751111,0.401869159,0.598130841,6.651162791,2057.213675,0,20058207
14,65844,48,16461,0,65,95101958,522,58,8,14,16,4,16.25,4,209,130.5,0,14.5,14052,0.000987182,0.000121499,0.000212624,0.213413523,0.00088087,4703.142857,1444.352682,4115.25,3.428571429,1.142857143,1.354166667,1343.755102,0,20058211
132,319076,0,21271.73333,0,259,311574985,3579,402,280,60,198,15,17.26666667,15,3063.866667,238.6,0.466666667,26.8,41476,0.000811719,0.000877534,0.000188043,0.12998784,0.001259888,2417.242424,976.4914472,1418.115555,0,1.5,0,828.7688312,0,20058217
41,935605,38,62373.66667,0,281,154069983,257,310,123,174,244,15,18.73333333,15,580,17.13333333,0,20.66666667,0,0.00030034,0.000131466,0.000185976,0,0.000331336,22819.63415,164.6741766,4158.244445,0.926829268,5.951219512,7.394736842,935605,0,20058219
118,358401,0,23893.4,0,100,398598543,4462,265,39,68,64,15,6.666666667,15,8037.266667,297.4666667,0,17.66666667,43460,0.000279017,0.000108817,0.000189732,0.121260822,0.000739395,3037.29661,1112.15801,1592.893333,0,0.542372881,0,1175.085246,0,20058222
9,28668,13,5733.6,0,10,696251,269,29,0,2,3,5,2,5,154.6,53.8,0,5.8,0,0.000348821,0,6.98E-05,0,0.001011581,3185.333333,24.28669597,1146.72,1.444444444,0.333333333,0.769230769,362.8860759,0,20058231
5,164916,9,54972,0,139,3262691,351,68,0,1,1,3,46.33333333,3,4739.666667,117,0,22.66666667,0,0.000842853,0,6.06E-06,0,0.000412331,32983.2,19.78395668,18324,1.8,0.2,15.44444444,82458,1,20058243
131,556954,0,37130.26667,0,631,144669202,1722,1026,647,84,586,15,42.06666667,15,3828.4,114.8,0.133333333,68.4,39058,0.001132948,0.001161676,0.00015082,0.070127874,0.001842163,4251.557252,259.7507191,2475.351111,0,4.473282443,0,6792.121951,0,20058249
16,34097,0,4262.125,0,47,54934524,741,44,8,5,7,8,5.875,8,35.875,92.625,0,5.5,0,0.00137842,0.000234625,0.00014664,0,0.001290436,2131.0625,1611.12485,532.765625,0,0.4375,0,5682.833333,0,20058256
32,149102,0,18637.75,0,113,160812195,1283,117,2,33,26,8,14.125,8,880.5,160.375,0,14.625,22171,0.00075787,1.34E-05,0.000221325,0.148696865,0.000784698,4659.4375,1078.538148,2329.71875,0,0.8125,0,3172.382979,0,20058267
73,297829,17,21273.5,0,392,487302545,4685,400,69,135,113,14,28,14,15654.64286,334.6428571,0,28.57142857,34443,0.001316192,0.000231677,0.00045328,0.115646898,0.001343053,4079.849315,1636.182323,1519.535714,0.232876712,1.547945205,23.05882353,1567.521053,0,20058269
23,401510,38,30885.38462,0,308,152756941,309,339,5,77,60,13,23.69230769,13,3577.307692,23.76923077,0,26.07692308,75568,0.000767104,1.25E-05,0.000191776,0.188209509,0.000844313,17456.95652,380.4561306,2375.798817,1.652173913,2.608695652,8.105263158,44612.22222,0,20058293
53,276711,4,18447.4,0,150,415578944,4021,447,151,46,153,15,10,15,20079.26667,268.0666667,0.066666667,29.8,75,0.000542082,0.000545696,0.000166238,0.000271041,0.001615404,5220.962264,1501.85191,1229.826667,0.075471698,2.886792453,37.5,1647.089286,0,20058294
14,33487,33,6697.4,0,73,13589352,149,71,7,23,27,5,14.6,5,97.4,29.8,0,14.2,8984,0.00217995,0.000209036,0.000686834,0.268283214,0.002120226,2391.928571,405.8097769,1339.48,2.357142857,1.928571429,2.212121212,930.1944444,0,20058316
7,39247,0,7849.4,0,27,43295001,460,80,49,14,29,5,5.4,5,3986.8,92,0,16,3647,0.000687951,0.001248503,0.000356715,0.0929243,0.002038372,5606.714286,1103.141667,1569.88,0,4.142857143,0,13082.33333,0,20058322
14,32786,39,32786,0,237,22004226,358,15,4,4,8,1,237,1,9772,358,0,15,0,0.007228695,0.000122003,0.000122003,0,0.000457512,2341.857143,671.147014,32786,2.785714286,0.571428571,6.076923077,0,1,20058324
166,424876,41,30348.28571,0,108,512454294,4132,549,16,79,71,14,7.714285714,14,19832.35714,295.1428571,0.071428571,39.21428571,106751,0.000254192,3.77E-05,0.000185937,0.25125213,0.001292142,2559.493976,1206.126715,2167.734694,0.246987952,0.427710843,2.634146341,163.7918273,0,20058350
44,844426,23,64955.84615,0,93,8647916,165,59,0,13,14,13,7.153846154,13,4935.769231,12.69230769,0,4.538461538,0,0.000110134,0,1.54E-05,0,6.99E-05,19191.5,10.24117685,4996.60355,0.522727273,0.318181818,4.043478261,168885.2,1,20058355
89,234774,0,18059.53846,0,335,208529251,2413,352,78,40,82,13,25.76923077,13,291.6153846,185.6153846,1.153846154,27.07692308,49,0.001426904,0.000332234,0.000170377,0.000208711,0.001499314,2637.910112,888.2127109,1389.195266,0,0.921348315,0,8095.655172,0,20058383
116,252867,37,18061.92857,0,102,249334341,4364,423,99,147,147,14,7.285714286,14,4875.142857,311.7142857,0,30.21428571,6887,0.000403374,0.00039151,0.000581333,0.027235661,0.001672816,2179.887931,986.0295768,1290.137755,0.318965517,1.267241379,2.756756757,1404.816667,0,20058403
86,342445,50,24460.35714,0,1032,410334139,3931,648,154,77,145,14,73.71428571,14,17120.07143,280.7857143,0.214285714,46.28571429,36792,0.003013623,0.000449707,0.000224854,0.107439151,0.001892275,3981.918605,1198.2483,1747.168367,0.581395349,1.686046512,20.64,8153.452381,0,20058411
18,913883,35,76156.91667,0,59,74055762,22,118,14,50,60,12,4.916666667,12,3804,1.833333333,0,9.833333333,0,6.46E-05,1.53E-05,5.47E-05,0,0.000129119,50771.27778,81.03418271,6346.409723,1.944444444,3.333333333,1.685714286,0,1,20058412
22,108381,0,9852.818182,0,190,38660316,1936,323,64,26,113,11,17.27272727,11,49.27272727,176,0.454545455,29.36363636,18362,0.001753075,0.000590509,0.000239894,0.169420839,0.002980227,4926.409091,356.7075041,895.7107438,0,5.136363636,0,2408.466667,0,20058433
6,11707,0,3902.333333,0,2,14536526,56,22,1,0,5,3,0.666666667,3,929,18.66666667,0,7.333333333,0,0.000170838,8.54E-05,0,0,0.001879218,1951.166667,1241.695225,1300.777778,0,0.833333333,0,585.35,0,20058434
59,160248,45,12326.76923,0,102,115267187,938,195,42,15,53,13,7.846153846,13,6026.461538,72.15384615,0.230769231,15,8316,0.000636513,0.000262094,9.36E-05,0.051894563,0.001216864,2716.067797,719.304996,948.2130177,0.762711864,0.898305085,2.266666667,5525.793103,0,20058440
46,149260,5,10661.42857,0,84,146604408,1733,185,54,35,43,14,6,14,4247.785714,123.7857143,0,13.21428571,3450,0.000562776,0.000361785,0.00023449,0.023114029,0.001239448,3244.782609,982.2082809,761.5306121,0.108695652,0.934782609,16.8,757.6649746,0,20058444
2,19099,8,9549.5,0,76,110356,204,2,0,2,2,2,38,2,193.5,102,0,1,0,0.003979266,0,0.000104718,0,0.000104718,9549.5,5.778103566,4774.75,4,1,9.5,9549.5,0,20058462
21,47026,0,6718,0,26,107602057,972,52,4,19,12,7,3.714285714,7,4171.714286,138.8571429,0,7.428571429,0,0.000552886,8.51E-05,0.000404032,0,0.001105771,2239.333333,2288.139689,959.7142857,0,0.571428571,0,15675.33333,0,20058466
98,301444,0,23188,0,197,195582185,2582,365,89,118,108,13,15.15384615,13,154,198.6153846,0.384615385,28.07692308,20630,0.000653521,0.000295246,0.000391449,0.068437255,0.001210838,3075.959184,648.8176411,1783.692308,0,1.102040816,0,1120.609665,1,20058479
67,184822,0,12321.46667,0,26,33291945,316,102,3,9,11,15,1.733333333,15,1474.533333,21.06666667,0,6.8,5234,0.000140676,1.62E-05,4.87E-05,0.028319139,0.000551882,2758.537313,180.1297735,821.4311113,0,0.164179104,0,36964.4,0,20058487
19,1169092,0,77939.46667,0,5654,1519437741,42,40,0,26,23,15,376.9333333,15,2184.133333,2.8,0,2.666666667,0,0.004836232,0,2.22E-05,0,3.42E-05,61531.15789,1299.673371,5195.964445,0,1.210526316,0,1432.710784,0,20058520
12,55782,19,11156.4,0,4,3122075,662,29,0,15,13,5,0.8,5,6527.6,132.4,0,5.8,0,7.17E-05,0,0.000268904,0,0.000519881,4648.5,55.96921946,2231.28,1.583333333,1.083333333,0.210526316,6198,0,20058570
31,1214155,0,80943.66667,0,3878,1336511697,25,43,0,8,9,15,258.5333333,15,7029.066667,1.666666667,0,2.866666667,0,0.003193991,0,6.59E-06,0,3.54E-05,39166.29032,1100.775187,5396.244445,0,0.290322581,0,0,0,20058585
24,39941,26,9985.25,0,13,8237250,196,28,0,11,9,4,3.25,4,844.5,49,0,7,0,0.00032548,0,0.000275406,0,0.000701034,1664.208333,206.2354473,2496.3125,1.083333333,0.375,0.5,493.0987654,0,20058612
35,1027499,0,68499.93333,0,3533,697845188,6552,183,0,173,135,15,235.5333333,15,1481.733333,436.8,0,12.2,0,0.003438446,0,0.00016837,0,0.000178102,29357.11429,679.1687272,4566.662222,0,3.857142857,0,3580.135889,1,20058647
46,387039,23,38703.9,0,233,5087372,15,154,14,73,113,10,23.3,10,534.1,1.5,0,15.4,0,0.000602007,3.62E-05,0.000188611,0,0.000397893,8413.891304,13.14433946,3870.39,0.5,2.456521739,10.13043478,0,1,20058654
33,100903,7,9173,0,25,180625063,2084,60,0,2,2,11,2.272727273,11,6581.727273,189.4545455,0,5.454545455,5884,0.000247763,0,1.98E-05,0.05831343,0.00059463,3057.666667,1790.086152,833.9090909,0.212121212,0.060606061,3.571428571,1654.147541,0,20058664
97,244729,43,18825.30769,0,416,264466001,2685,471,120,97,158,13,32,13,2163.076923,206.5384615,0.384615385,36.23076923,13347,0.001699839,0.000490338,0.000396357,0.054537877,0.001924578,2522.979381,1080.648395,1448.100592,0.443298969,1.628865979,9.674418605,2522.979381,0,20058665
94,97185,0,24296.25,0,7,74212035,496,91,6,0,2,4,1.75,4,2538.25,124,0,22.75,121,7.20E-05,6.17E-05,0,0.001245048,0.000936358,1033.882979,763.6161445,6074.0625,0,0.021276596,0,1567.5,0,20058679
66,522131,36,34808.73333,0,862,158252497,1268,449,19,49,58,15,57.46666667,15,3848,84.53333333,0.133333333,29.93333333,72655,0.001650927,3.64E-05,9.38E-05,0.139150903,0.000859937,7911.075758,303.0896403,2320.582222,0.545454545,0.878787879,23.94444444,2916.932961,0,20058716
4,12130,10,4043.333333,0,109,221159,239,5,0,1,1,3,36.33333333,3,95.33333333,79.66666667,0,1.666666667,0,0.008985985,0,8.24E-05,0,0.000412201,3032.5,18.23239901,1347.777778,2.5,0.25,10.9,3032.5,1,20058729
9,61737,38,10289.5,0,45,45649731,718,98,26,16,33,6,7.5,6,146.3333333,119.6666667,0.166666667,16.33333333,1236,0.000728898,0.000421141,0.000259164,0.020020409,0.001587379,6859.666667,739.4225667,1714.916667,4.222222222,3.666666667,1.184210526,8819.571429,0,20058737
10,53550,0,17850,0,70,81321083,924,72,6,15,18,3,23.33333333,3,167,308,0,24,0,0.00130719,0.000112045,0.000280112,0,0.001344538,5355,1518.60099,5950,0,1.8,0,2231.25,0,20058740
12,48585,39,6940.714286,0,29,19253527,121,42,0,9,5,7,4.142857143,7,66.28571429,17.28571429,0,6,17803,0.000596892,0,0.000185242,0.366429968,0.000864464,4048.75,396.2854173,991.5306123,3.25,0.416666667,0.743589744,8097.5,1,20058749
24,1019658,42,72832.71429,0,3180,283618082,93,151,94,37,105,14,227.1428571,14,2139.642857,6.642857143,0,10.78571429,0,0.003118693,9.22E-05,3.63E-05,0,0.000148089,42485.75,278.1502053,5202.336735,1.75,4.375,75.71428571,1019658,0,20058757
90,269613,0,19258.07143,140,343,291077086,3796,743,478,107,341,14,24.5,14,8636,271.1428571,0,53.07142857,5678,0.001272194,0.001772912,0.000396865,0.021059815,0.002755802,2995.7,1079.610724,1375.576531,0,3.788888889,0,910.8547297,0,20058766
17,477406,30,59675.75,0,3683,77154149,1111,468,158,352,433,8,460.375,8,6453.25,138.875,0,58.5,150,0.007714608,0.000330955,0.000737318,0.000314198,0.000980298,28082.70588,161.6111842,7459.46875,1.764705882,25.47058824,122.7666667,95481.2,1,20058786
138,792610,40,52840.66667,0,389,522701141,5963,803,470,138,320,15,25.93333333,15,15772.86667,397.5333333,0,53.53333333,81425,0.000490784,0.000592978,0.000174108,0.10273022,0.001013109,5743.550725,659.4682643,3522.711111,0.289855072,2.31884058,9.725,1773.176734,0,20058834
16,1212954,0,80863.6,0,5647,1245169713,2442,104,0,78,75,15,376.4666667,15,2786.066667,162.8,0,6.933333333,0,0.004655576,0,6.43E-05,0,8.57E-05,75809.625,1026.559715,5390.906667,0,4.6875,0,0,0,20058837
221,289513,46,19300.86667,0,100,225829771,1842,337,8,86,65,15,6.666666667,15,2525.466667,122.8,0,22.46666667,18041,0.000345408,2.76E-05,0.000297051,0.062314991,0.001164024,1310.013575,780.0332662,1286.724445,0.208144796,0.294117647,2.173913043,2160.544776,0,20058843
58,367828,46,24521.86667,0,145,447252619,2461,389,70,147,165,15,9.666666667,15,8441.933333,164.0666667,0.466666667,25.93333333,100709,0.000394206,0.000190306,0.000399643,0.27379373,0.00105756,6341.862069,1215.928692,1634.791111,0.793103448,2.844827586,3.152173913,1905.84456,0,20058849
44,222389,45,18532.41667,0,417,151192728,1892,373,43,51,82,12,34.75,12,3917.583333,157.6666667,0,31.08333333,20778,0.001875093,0.000193355,0.000229328,0.09343088,0.001677241,5054.295455,679.8570433,1544.368056,1.022727273,1.863636364,9.266666667,1049.004717,0,20058852
16,115631,0,12847.88889,0,36,161337722,1504,152,47,59,47,9,4,9,2335.444444,167.1111111,0,16.88888889,18768,0.000311335,0.000406465,0.000510244,0.162309415,0.001314526,7226.9375,1395.280868,1427.54321,0,2.9375,0,1778.938462,0,20058870
14,164134,27,16413.4,0,36,17661023,920,103,4,16,11,10,3.6,10,907.7,92,0,10.3,1861,0.000219333,2.44E-05,9.75E-05,0.011338297,0.000627536,11723.85714,107.6012465,1641.34,1.928571429,0.785714286,1.333333333,643.6627451,0,20058900
1,16573,0,16573,0,45,2645569,37,32,4,13,16,1,45,1,508,37,2,32,12970,0.00271526,0.000241356,0.000784408,0.782598202,0.001930851,16573,159.6312677,16573,0,16,0,1841.444444,0,20058903
4,164043,21,54681,0,52,5771717,100,40,2,5,7,3,17.33333333,3,6085.333333,33.33333333,0,13.33333333,0,0.00031699,1.22E-05,3.05E-05,0,0.000243839,41010.75,35.18417122,18227,5.25,1.75,2.476190476,32808.6,1,20058905
72,280096,11,23341.33333,0,90,314059592,3520,382,78,65,83,12,7.5,12,981.5833333,293.3333333,0,31.83333333,42807,0.000321318,0.000278476,0.000232063,0.152829744,0.001363818,3890.222222,1121.256969,1945.111111,0.152777778,1.152777778,8.181818182,5092.654545,0,20058911
37,211851,0,17654.25,0,150,315400699,3389,293,112,91,115,12,12.5,12,410.75,282.4166667,0,24.41666667,22786,0.000708045,0.000528673,0.000429547,0.107556726,0.001383048,5725.702703,1488.78551,1471.1875,0,3.108108108,0,3362.714286,0,20058934
37,1123755,49,80268.21429,0,1807,740456376,108,208,15,29,66,14,129.0714286,14,10636.57143,7.714285714,0,14.85714286,0,0.001608002,1.33E-05,2.58E-05,0,0.000185094,30371.75676,658.912642,5733.443878,1.324324324,1.783783784,36.87755102,1112.628713,1,20058948
