actor_account,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,login_total_day,sit_count_perday,item_get_count_perday,exp_repair_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday
20067124,187,301959248,31310,0,3639,219,0,263,77,482,203,57,12,15.58333333,2609.166667,0,303.25,0,40.16666667
20067130,8,70486629,4147,0,623,0,0,6,15,105,16,38,10,0.8,414.7,0,62.3,0,10.5
20067131,109,227679846,55500,0,2960,0,0,28,30,192,36,167,12,9.083333333,4625,0,246.6666667,0,16
20067135,8219,614895638,70601,0,2694,0,0,239,36,1301,1153,0,15,547.9333333,4706.733333,0,179.6,0,86.73333333
20067137,11,32917511,8460,0,220,0,0,9,7,43,8,2,4,2.75,2115,0,55,0,10.75
20067139,1243,766935603,244837,0,9303,1,1,596,191,1337,549,431,15,82.86666667,16322.46667,0,620.2,0.066666667,89.13333333
20067144,26,3455066,786,0,117,0,0,0,6,17,4,36,5,5.2,157.2,0,23.4,0,3.4
20067149,6007,992152177,46725,0,84,0,0,0,48,100,60,0,13,462.0769231,3594.230769,0,6.461538462,0,7.692307692
20067151,45,1146741,602,0,206,0,0,0,8,39,8,37,5,9,120.4,0,41.2,0,7.8
20067152,1220,208343868,79508,0,114,0,0,39,63,318,241,11,13,93.84615385,6116,0,8.769230769,0,24.46153846
20067162,1518,1527407281,99216,0,42791,0,0,0,23,81,22,1,14,108.4285714,7086.857143,0,3056.5,0,5.785714286
20067171,29,59636421,21568,0,920,0,0,4,4,69,5,7,7,4.142857143,3081.142857,0,131.4285714,0,9.857142857
20067177,38,331979730,91239,0,2123,0,0,25,43,294,42,1692,10,3.8,9123.9,0,212.3,0,29.4
20067182,21,804299,630,0,276,0,0,0,6,29,6,72,3,7,210,0,92,0,9.666666667
20067185,212,252408504,81564,0,3165,0,0,615,98,762,419,88,15,14.13333333,5437.6,0,211,0,50.8
20067194,54,123659537,12039,0,1242,0,0,104,36,182,92,33,11,4.909090909,1094.454545,0,112.9090909,0,16.54545455
20067198,5,1278613,144,0,5,0,0,0,3,11,2,6,2,2.5,72,0,2.5,0,5.5
20067199,16,149656584,21058,0,1376,0,0,11,32,112,20,42,11,1.454545455,1914.363636,0,125.0909091,0,10.18181818
20067203,184,174896887,12456,0,1549,0,1,43,24,164,57,81,15,12.26666667,830.4,0,103.2666667,0.066666667,10.93333333
20067204,81,18899962,436,0,56,0,0,0,10,33,7,1,6,13.5,72.66666667,0,9.333333333,0,5.5
20067209,1,471429,830,0,54,0,0,0,1,4,1,0,1,1,830,0,54,0,4
20067212,26,4355738,855,0,524,0,0,2,12,45,12,31,3,8.666666667,285,0,174.6666667,0,15
20067219,230,3250364,10475,0,432,0,0,12,32,80,40,4,3,76.66666667,3491.666667,0,144,0,26.66666667
20067220,2640,1564526553,87262,0,145,0,0,0,120,132,108,0,15,176,5817.466667,0,9.666666667,0,8.8
20067225,1217,377382651,204930,0,5274,0,4,657,105,957,468,499,15,81.13333333,13662,0,351.6,0.266666667,63.8
20067226,69,281488231,20765,0,2384,0,0,102,43,238,71,34,12,5.75,1730.416667,0,198.6666667,0,19.83333333
20067229,18,1809938,1281,0,329,0,0,0,1,34,1,81,7,2.571428571,183,0,47,0,4.857142857
20067234,5,591555,53,0,1,0,0,0,2,1,1,2,1,5,53,0,1,0,1
20067238,208,111700029,107173,0,653,0,0,11,39,195,35,106,10,20.8,10717.3,0,65.3,0,19.5
20067240,4460,616614004,40369,0,57,0,0,0,2,88,3,1,14,318.5714286,2883.5,0,4.071428571,0,6.285714286
20067243,857,402698544,33374,0,2243,98,0,48,86,302,104,32,15,57.13333333,2224.933333,0,149.5333333,0,20.13333333
20067245,533,412544552,33062,0,3885,0,1,122,102,668,197,79,14,38.07142857,2361.571429,0,277.5,0.071428571,47.71428571
20067251,534,402633283,189600,0,5834,206,1,504,88,1062,392,662,15,35.6,12640,0,388.9333333,0.066666667,70.8
20067253,16,42884301,306,0,173,0,2,25,22,67,20,5,7,2.285714286,43.71428571,0,24.71428571,0.285714286,9.571428571
20067255,47,68758191,428,0,708,0,0,1,13,51,14,25,5,9.4,85.6,0,141.6,0,10.2
20067257,35,4299258,11892,0,219,0,0,0,5,53,5,65,7,5,1698.857143,0,31.28571429,0,7.571428571
20067265,271,218925343,49796,0,4844,0,0,102,96,580,129,186,14,19.35714286,3556.857143,0,346,0,41.42857143
20067272,2413,483914435,296404,0,4070,0,2,515,208,1049,423,437,15,160.8666667,19760.26667,0,271.3333333,0.133333333,69.93333333
20067279,2,411652,1,0,1,0,0,0,0,3,0,1,1,2,1,0,1,0,3
20067289,199,181168376,45101,0,1981,0,2,49,28,392,55,301,12,16.58333333,3758.416667,0,165.0833333,0.166666667,32.66666667
20067294,173,379784000,14040,0,3671,44,7,87,48,428,80,177,15,11.53333333,936,0,244.7333333,0.466666667,28.53333333
20067297,132,213236281,1500,0,2443,370,0,39,61,202,61,105,14,9.428571429,107.1428571,0,174.5,0,14.42857143
20067309,7,177728,163,0,107,0,0,0,8,21,8,20,6,1.166666667,27.16666667,0,17.83333333,0,3.5
20067323,4032,89760399,23795,0,100,0,0,34,55,126,92,2,6,672,3965.833333,0,16.66666667,0,21
20067325,3,12857785,100150,0,105669,0,0,0,6,231,6,0,12,0.25,8345.833333,0,8805.75,0,19.25
20067339,431,73045916,10968,0,387,0,0,81,40,602,497,438,14,30.78571429,783.4285714,0,27.64285714,0,43
20067340,71,3853720,141,0,148,0,0,0,3,17,3,16,2,35.5,70.5,0,74,0,8.5
20067341,134,162700293,234505,0,513,0,0,11,107,380,90,6,13,10.30769231,18038.84615,0,39.46153846,0,29.23076923
20067343,971,395017355,7222,0,4753,0,25,148,215,889,291,274,15,64.73333333,481.4666667,0,316.8666667,1.666666667,59.26666667
20067346,114,275486431,55909,0,2613,277,0,23,76,184,42,36,10,11.4,5590.9,0,261.3,0,18.4
20067361,2,651914,1642,0,22,0,0,0,0,9,0,2,1,2,1642,0,22,0,9
20067363,93,228881830,89257,0,2442,0,0,89,43,391,78,210,14,6.642857143,6375.5,0,174.4285714,0,27.92857143
20067365,334,523349605,23462,0,5289,0,0,49,104,445,95,64,15,22.26666667,1564.133333,0,352.6,0,29.66666667
20067367,33,8272066,2435,0,111,0,0,3,6,64,11,60,6,5.5,405.8333333,0,18.5,0,10.66666667
20067373,15,7682747,49276,0,18,0,0,1,7,22,6,0,8,1.875,6159.5,0,2.25,0,2.75
20067376,554,131752484,97032,0,4144,0,5,125,218,660,255,367,15,36.93333333,6468.8,0,276.2666667,0.333333333,44
20067380,4955,1360741544,53561,0,19417,0,0,0,23,86,29,1251,14,353.9285714,3825.785714,0,1386.928571,0,6.142857143
20067391,1,8436,47,0,10,0,0,0,1,5,1,10,1,1,47,0,10,0,5
20067395,163,148920374,8462,0,1862,0,1,22,53,211,58,40,13,12.53846154,650.9230769,0,143.2307692,0.076923077,16.23076923
20067396,1615,1105115664,95067,0,6319,0,0,0,3,39,3,384,15,107.6666667,6337.8,0,421.2666667,0,2.6
20067411,165,399004541,130619,0,3694,0,0,67,24,288,61,162,15,11,8707.933333,0,246.2666667,0,19.2
20067416,4,784601,131,0,50,0,0,0,10,20,12,21,1,4,131,0,50,0,20
20067423,15,77625981,56937,0,757,0,0,3,10,142,7,3,13,1.153846154,4379.769231,0,58.23076923,0,10.92307692
20067424,150,19076176,2271,0,1040,0,0,1,40,140,34,24,11,13.63636364,206.4545455,0,94.54545455,0,12.72727273
20067429,141,154390376,2801,0,1030,0,0,8,22,105,23,64,9,15.66666667,311.2222222,0,114.4444444,0,11.66666667
20067467,57,78772323,145029,0,538,0,0,9,12,106,19,136,12,4.75,12085.75,0,44.83333333,0,8.833333333
20067469,120,238586036,127731,0,2073,0,0,16,33,160,44,21,11,10.90909091,11611.90909,0,188.4545455,0,14.54545455
20067472,266,17526966,13188,0,585,0,0,18,17,50,32,6,3,88.66666667,4396,0,195,0,16.66666667
20067474,43,21657436,178,0,254,0,0,0,2,27,3,5,4,10.75,44.5,0,63.5,0,6.75
20067483,559,1364895179,123890,0,31,0,0,0,0,19,0,1413,15,37.26666667,8259.333333,0,2.066666667,0,1.266666667
20067494,211,105630279,70616,0,669,0,0,7,60,159,47,15,11,19.18181818,6419.636364,0,60.81818182,0,14.45454545
20067496,40,109783043,1166,0,910,0,0,19,18,99,25,167,7,5.714285714,166.5714286,0,130,0,14.14285714
20067498,282,393343692,4198,0,3631,0,0,15,25,311,21,309,13,21.69230769,322.9230769,0,279.3076923,0,23.92307692
20067499,297,181957356,146080,0,1749,285,0,10,64,206,49,33,10,29.7,14608,0,174.9,0,20.6
20067503,95,196487390,51905,0,1747,0,0,9,20,232,26,41,13,7.307692308,3992.692308,0,134.3846154,0,17.84615385
20067508,1235,1208886919,28512,0,3124,0,0,0,0,35,0,0,15,82.33333333,1900.8,0,208.2666667,0,2.333333333
20067510,67,178689185,4304,0,1320,0,0,4,31,160,26,50,11,6.090909091,391.2727273,0,120,0,14.54545455
20067521,30,34194501,3429,0,254,0,0,2,3,34,3,4,4,7.5,857.25,0,63.5,0,8.5
20067528,295,297658484,17518,0,44307,0,0,145,60,201,154,1040,15,19.66666667,1167.866667,0,2953.8,0,13.4
20067533,163,10345366,15263,0,548,0,0,1,3,78,6,161,5,32.6,3052.6,0,109.6,0,15.6
20067535,81,6355172,7698,0,174,0,0,2,30,62,33,5,3,27,2566,0,58,0,20.66666667
20067550,89,110880,220,0,84,0,0,0,0,2,0,3,2,44.5,110,0,42,0,1
20067557,26,220946,366,0,82,0,0,0,6,15,6,37,1,26,366,0,82,0,15
20067566,15,1452909,6350,0,71,0,0,0,3,14,3,137,6,2.5,1058.333333,0,11.83333333,0,2.333333333
20067573,3730,756846056,52686,0,949,0,0,20,156,336,169,3091,14,266.4285714,3763.285714,0,67.78571429,0,24
20067577,11,684605,15136,0,58,0,0,0,1,4,1,1,1,11,15136,0,58,0,4
20067580,1068,34608464,13230,0,3662,0,0,17,12,52,22,8,3,356,4410,0,1220.666667,0,17.33333333
20067584,8,17151577,80,0,224,0,0,0,2,17,1,4,1,8,80,0,224,0,17
20067585,4,100328,141,0,67,0,0,0,1,2,1,28,1,4,141,0,67,0,2
20067589,72,4431326,875,0,50,0,9,122,20,152,115,3,7,10.28571429,125,0,7.142857143,1.285714286,21.71428571
20067590,2,194782,34,0,10,0,0,0,1,1,1,1,1,2,34,0,10,0,1
20067592,201,2085962,16286,0,14,0,0,12,54,195,129,0,6,33.5,2714.333333,0,2.333333333,0,32.5
20067602,16,15034264,1719,0,380,0,0,0,15,26,9,4,3,5.333333333,573,0,126.6666667,0,8.666666667
20067603,270,205315135,6983,0,2491,0,0,219,75,541,319,25,14,19.28571429,498.7857143,0,177.9285714,0,38.64285714
20067611,7290,324157006,39251,0,4071,0,0,30,89,154,107,1,11,662.7272727,3568.272727,0,370.0909091,0,14
20067614,735,391912625,7262,0,4960,0,12,27,257,456,231,223,15,49,484.1333333,0,330.6666667,0.8,30.4
20067619,1684,235732756,47664,0,1661,0,0,202,262,489,418,12,9,187.1111111,5296,0,184.5555556,0,54.33333333
20067627,3,296069,26,0,10,0,0,0,2,6,2,0,1,3,26,0,10,0,6
20067629,220,430407391,18316,0,4899,0,0,39,126,473,108,85,15,14.66666667,1221.066667,0,326.6,0,31.53333333
20067640,280,425234297,5184,0,4048,0,1,156,70,671,158,211,14,20,370.2857143,0,289.1428571,0.071428571,47.92857143
20067641,14,714078,395,0,91,0,0,0,0,20,0,19,4,3.5,98.75,0,22.75,0,5
20067647,11,7095955,103,0,91,0,1,1,0,20,1,9,3,3.666666667,34.33333333,0,30.33333333,0.333333333,6.666666667
20067648,66,12221131,14862,0,195,0,0,1,13,33,16,23,4,16.5,3715.5,0,48.75,0,8.25
20067650,133,368587053,30438,0,3708,0,0,71,43,304,70,101,15,8.866666667,2029.2,0,247.2,0,20.26666667
20067661,30,8687056,7192,0,12,0,0,0,5,33,5,1,2,15,3596,0,6,0,16.5
20067666,86,121662469,81524,0,1252,0,0,21,17,169,23,53,14,6.142857143,5823.142857,0,89.42857143,0,12.07142857
20067673,249,404660212,43322,0,3189,0,0,32,208,396,152,454,12,20.75,3610.166667,0,265.75,0,33
20067674,46,338658760,30643,0,3576,329,0,127,79,349,106,90,9,5.111111111,3404.777778,0,397.3333333,0,38.77777778
20067676,123,157737082,61941,0,2608,0,0,5,40,207,28,57,12,10.25,5161.75,0,217.3333333,0,17.25
20067677,8,1882087,25,0,10,0,0,0,1,5,1,0,2,4,12.5,0,5,0,2.5
20067679,85,74852349,97892,0,1703,0,0,16,18,218,28,52,11,7.727272727,8899.272727,0,154.8181818,0,19.81818182
20067680,100,22632063,17416,0,220,0,0,14,11,44,19,12,5,20,3483.2,0,44,0,8.8
20067682,164,159004900,16721,0,1321,0,0,8,51,186,39,13,12,13.66666667,1393.416667,0,110.0833333,0,15.5
20067684,657,319759879,64130,0,2737,0,3,42,42,317,62,311,9,73,7125.555556,0,304.1111111,0.333333333,35.22222222
20067688,758,652236902,253220,0,6667,0,4,424,155,912,346,301,15,50.53333333,16881.33333,0,444.4666667,0.266666667,60.8
20067696,21,224123592,64387,0,1186,0,3,12,70,239,53,156,14,1.5,4599.071429,0,84.71428571,0.214285714,17.07142857
20067710,26,41393316,649,0,42,0,0,13,6,32,16,12,11,2.363636364,59,0,3.818181818,0,2.909090909
20067712,19,5899135,257,0,83,0,0,17,0,27,7,203,4,4.75,64.25,0,20.75,0,6.75
20067717,511,640793077,447362,0,7424,0,0,78,98,840,127,573,15,34.06666667,29824.13333,0,494.9333333,0,56
20067718,11580,1601315193,59743,0,35,0,0,0,1,54,1,4,15,772,3982.866667,0,2.333333333,0,3.6
20067719,452,338466016,41535,0,2794,0,0,227,29,246,202,2,13,34.76923077,3195,0,214.9230769,0,18.92307692
20067732,76,78622165,10869,0,544,0,1,5,13,129,12,23,5,15.2,2173.8,0,108.8,0.2,25.8
20067759,1203,44019021,14579,0,953,0,0,75,27,130,77,7,4,300.75,3644.75,0,238.25,0,32.5
20067766,30,287812,22,0,10,0,7,49,4,52,41,0,11,2.727272727,2,0,0.909090909,0.636363636,4.727272727
20067768,123,356125835,65910,0,3961,316,1,302,79,523,253,190,15,8.2,4394,0,264.0666667,0.066666667,34.86666667
20067772,945,61451616,15513,0,606,0,0,40,81,176,106,30,4,236.25,3878.25,0,151.5,0,44
20067777,320,8917474,6598,0,21,0,0,0,3,18,2,6,2,160,3299,0,10.5,0,9
20067781,26,10740284,97,0,198,0,0,7,2,22,7,62,3,8.666666667,32.33333333,0,66,0,7.333333333
20067790,342,1597680557,97647,0,5141,0,0,0,23,59,21,0,15,22.8,6509.8,0,342.7333333,0,3.933333333
20067792,488,126911405,3134,0,627,0,1,13,68,259,66,128,14,34.85714286,223.8571429,0,44.78571429,0.071428571,18.5
20067795,417,135843366,6083,0,567,0,0,5,77,346,56,11,14,29.78571429,434.5,0,40.5,0,24.71428571
20067804,223,309190250,101626,0,3684,0,3,81,69,425,86,164,14,15.92857143,7259,0,263.1428571,0.214285714,30.35714286
20067819,11,122268882,82009,0,800,389,1,105,47,327,137,432,14,0.785714286,5857.785714,0,57.14285714,0.071428571,23.35714286
20067821,141,184243038,57930,0,2959,0,0,86,47,309,103,170,14,10.07142857,4137.857143,0,211.3571429,0,22.07142857
20067824,459,267683234,3954,0,3277,0,9,633,124,1382,723,134,15,30.6,263.6,0,218.4666667,0.6,92.13333333
20067830,232,228761414,39124,0,3083,0,0,32,27,246,32,203,15,15.46666667,2608.266667,0,205.5333333,0,16.4
20067836,2414,86182541,42030,0,14,0,0,179,181,329,247,111,12,201.1666667,3502.5,0,1.166666667,0,27.41666667
20067837,88,32464700,1723,0,87,0,0,9,28,75,26,7,11,8,156.6363636,0,7.909090909,0,6.818181818
20067847,10,7161632,3466,0,319,0,0,3,3,53,6,77,4,2.5,866.5,0,79.75,0,13.25
20067852,32,41087444,60697,0,72,0,0,0,43,100,31,2,13,2.461538462,4669,0,5.538461538,0,7.692307692
20067855,274,151473595,997,0,2042,0,0,6,55,149,46,9,13,21.07692308,76.69230769,0,157.0769231,0,11.46153846
20067856,259,530293925,68289,0,6762,0,0,145,97,746,146,1118,15,17.26666667,4552.6,0,450.8,0,49.73333333
20067863,82,224520242,51121,0,2004,0,2,39,34,132,28,19,11,7.454545455,4647.363636,0,182.1818182,0.181818182,12
20067866,33,101030913,21180,0,1070,0,0,10,20,95,17,63,9,3.666666667,2353.333333,0,118.8888889,0,10.55555556
20067868,1,3779664,47891,0,822,0,0,0,0,22,0,0,7,0.142857143,6841.571429,0,117.4285714,0,3.142857143
20067895,117,430973755,9441,0,3549,0,0,19,50,307,44,104,14,8.357142857,674.3571429,0,253.5,0,21.92857143
20067898,85,8259990,7488,0,169,0,0,4,19,45,22,5,3,28.33333333,2496,0,56.33333333,0,15
20067908,26,503864,1026,0,176,0,0,0,8,25,8,56,3,8.666666667,342,0,58.66666667,0,8.333333333
20067912,24,18694622,4751,0,239,0,0,19,7,133,20,2,10,2.4,475.1,0,23.9,0,13.3
20067916,89,3437447,132,0,41,0,0,17,12,38,20,1,3,29.66666667,44,0,13.66666667,0,12.66666667
20067918,10,47173,3,0,0,0,0,0,3,3,3,0,1,10,3,0,0,0,3
20067925,7,702472,436,0,247,0,0,0,3,12,2,61,2,3.5,218,0,123.5,0,6
20067926,40,19252644,294,0,22,0,1,0,11,35,10,1,4,10,73.5,0,5.5,0.25,8.75
20067928,1,8072,3136,0,4,0,0,0,0,6,0,0,4,0.25,784,0,1,0,1.5
20067931,89,407535509,53075,0,3697,0,2,116,65,582,121,129,15,5.933333333,3538.333333,0,246.4666667,0.133333333,38.8
20067943,194,3275092,13989,0,497,0,0,0,23,48,23,82,3,64.66666667,4663,0,165.6666667,0,16
20067948,2,1372366,18,0,1,0,0,0,0,2,0,0,2,1,9,0,0.5,0,1
20067952,890,125963750,5853,0,2392,317,0,10,71,448,90,122,15,59.33333333,390.2,0,159.4666667,0,29.86666667
20067961,393,188453454,70290,0,2688,0,1,220,42,742,401,52,13,30.23076923,5406.923077,0,206.7692308,0.076923077,57.07692308
20067969,43,122941256,9921,0,1140,343,0,1,4,88,3,13,13,3.307692308,763.1538462,0,87.69230769,0,6.769230769
20067972,105,155439944,2769,0,1193,0,2,25,28,129,43,36,11,9.545454545,251.7272727,0,108.4545455,0.181818182,11.72727273
20067974,3,3885152,195,0,2,0,0,0,0,2,0,0,3,1,65,0,0.666666667,0,0.666666667
20067978,95,8044578,9181,0,55,0,0,11,42,85,53,6,3,31.66666667,3060.333333,0,18.33333333,0,28.33333333
20067986,262,384464045,87086,0,3590,0,1,122,88,288,119,35,15,17.46666667,5805.733333,0,239.3333333,0.066666667,19.2
20067987,114,25570557,367,0,164,0,0,1,26,74,21,1,7,16.28571429,52.42857143,0,23.42857143,0,10.57142857
20067996,5,7364605,333,0,95,0,0,0,0,21,0,2,4,1.25,83.25,0,23.75,0,5.25
20067999,158,76367123,21184,0,1490,0,0,42,39,225,60,40,11,14.36363636,1925.818182,0,135.4545455,0,20.45454545
20068003,498,298683110,49027,0,3783,0,0,19,148,346,137,409,15,33.2,3268.466667,0,252.2,0,23.06666667
20068006,780,35404369,5083,0,1655,0,3,20,109,286,120,124,8,97.5,635.375,0,206.875,0.375,35.75
20068014,10,23542207,104,0,225,0,0,0,0,12,0,2,2,5,52,0,112.5,0,6
20068021,63,257739,254,0,143,0,0,0,10,15,7,15,2,31.5,127,0,71.5,0,7.5
20068024,437,455672564,165620,0,3893,0,0,172,116,662,198,154,15,29.13333333,11041.33333,0,259.5333333,0,44.13333333
20068032,8,112411,32,0,36,0,0,0,1,1,1,1,1,8,32,0,36,0,1
20068035,98,121932128,6137,0,1018,0,0,5,36,106,33,7,7,14,876.7142857,0,145.4285714,0,15.14285714
20068036,1,1901224885,126779,0,189,0,0,0,0,30,2,1436,14,0.071428571,9055.642857,0,13.5,0,2.142857143
20068048,5,217422,127,0,38,0,0,0,1,2,1,3,1,5,127,0,38,0,2
20068049,13,70873629,4258,0,423,0,0,9,14,48,12,36,8,1.625,532.25,0,52.875,0,6
20068062,500,1733848033,125659,0,20,0,0,0,2,18,2,1293,13,38.46153846,9666.076923,0,1.538461538,0,1.384615385
20068063,32,75356290,77951,0,1135,0,0,34,16,223,34,266,14,2.285714286,5567.928571,0,81.07142857,0,15.92857143
20068065,1955,1455362513,75133,0,60,0,0,0,40,77,42,2656,12,162.9166667,6261.083333,0,5,0,6.416666667
20068069,56,315513318,25860,0,3646,0,0,92,59,341,82,60,10,5.6,2586,0,364.6,0,34.1
20068071,140,184948681,6873,0,2015,0,0,19,44,242,36,79,9,15.55555556,763.6666667,0,223.8888889,0,26.88888889
20068074,7500,345181394,21379,0,438,0,0,181,138,315,273,2,15,500,1425.266667,0,29.2,0,21
20068075,26,9359566,88,0,117,0,0,0,0,21,0,3,3,8.666666667,29.33333333,0,39,0,7
20068079,273,36359973,3362,0,214,0,0,6,21,79,20,73,11,24.81818182,305.6363636,0,19.45454545,0,7.181818182
20068086,15,23185079,16453,0,11,0,0,2,13,39,16,0,6,2.5,2742.166667,0,1.833333333,0,6.5
20068116,68,216467678,34292,0,2743,282,0,130,74,334,110,124,15,4.533333333,2286.133333,0,182.8666667,0,22.26666667
20068135,10,9511478,3342,0,373,0,0,8,2,45,7,141,4,2.5,835.5,0,93.25,0,11.25
20068143,46,146319250,19122,0,1063,0,0,61,57,162,51,19,5,9.2,3824.4,0,212.6,0,32.4
20068153,536,331442643,219674,0,3888,0,2,163,49,499,140,615,14,38.28571429,15691,0,277.7142857,0.142857143,35.64285714
20068158,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
20068169,113,12318721,2580,0,794,0,0,4,14,115,15,153,13,8.692307692,198.4615385,0,61.07692308,0,8.846153846
20068173,39,30059379,5034,0,1,0,0,0,9,9,7,569,1,39,5034,0,1,0,9
20068181,122,27666839,570,0,37,0,0,2,14,82,13,5,7,17.42857143,81.42857143,0,5.285714286,0,11.71428571
20068191,14,5193066,59,0,215,0,0,0,10,9,8,0,4,3.5,14.75,0,53.75,0,2.25
20068209,7645,282220327,48130,0,7862,0,0,97,252,572,308,8,15,509.6666667,3208.666667,0,524.1333333,0,38.13333333
20068218,144,170526445,55958,0,567,0,2,89,18,356,103,3546,14,10.28571429,3997,0,40.5,0.142857143,25.42857143
20068223,2,112235,257,0,73,0,0,0,5,8,4,28,2,1,128.5,0,36.5,0,4
20068234,363,524708743,217723,0,4831,0,2,99,42,393,89,136,15,24.2,14514.86667,0,322.0666667,0.133333333,26.2
20068238,82,213542332,11413,0,2090,0,0,210,41,430,141,117,15,5.466666667,760.8666667,0,139.3333333,0,28.66666667
20068251,3,2417610,30,0,2,0,0,0,0,2,0,0,2,1.5,15,0,1,0,1
20068255,37,52275,155,0,26,0,0,0,2,6,2,13,2,18.5,77.5,0,13,0,3
20068259,179,241258835,1735,0,2781,0,0,3,54,206,34,128,8,22.375,216.875,0,347.625,0,25.75
20068264,26,14636757,495,0,253,0,0,0,3,43,3,55,6,4.333333333,82.5,0,42.16666667,0,7.166666667
20068278,164,389723624,122526,0,2047,0,6,60,35,485,65,72,11,14.90909091,11138.72727,0,186.0909091,0.545454545,44.09090909
20068280,978,1687643201,106990,0,721,0,0,0,24,56,20,1772,14,69.85714286,7642.142857,0,51.5,0,4
20068291,17,7054686,161,0,43,0,0,0,12,12,10,2,2,8.5,80.5,0,21.5,0,6
20068293,13,2473181,726,0,1,0,0,9,0,27,8,4,4,3.25,181.5,0,0.25,0,6.75
20068299,15,591255,219,0,24,0,0,0,3,7,4,10,2,7.5,109.5,0,12,0,3.5
20068314,75,22331558,13771,0,71,0,0,16,7,59,16,6,4,18.75,3442.75,0,17.75,0,14.75
20068325,7,2276986,462,0,203,0,0,0,18,29,22,40,11,0.636363636,42,0,18.45454545,0,2.636363636
20068326,459,630986232,81446,0,5477,0,0,25,127,749,99,386,15,30.6,5429.733333,0,365.1333333,0,49.93333333
20068339,31,2011553,1219,0,433,0,0,0,6,31,8,113,6,5.166666667,203.1666667,0,72.16666667,0,5.166666667
20068348,7,1983779368,108759,0,2542,0,0,0,8,33,7,0,14,0.5,7768.5,0,181.5714286,0,2.357142857
20068358,35,2423615,9355,0,195,0,0,0,1,16,1,107,7,5,1336.428571,0,27.85714286,0,2.285714286
20068366,48,89054634,7810,0,1158,0,0,53,9,146,34,43,8,6,976.25,0,144.75,0,18.25
20068376,5,40151346,2104,0,627,0,0,1,8,96,9,70,5,1,420.8,0,125.4,0,19.2
20068380,141,149665988,38023,0,1613,0,0,191,28,254,116,24,14,10.07142857,2715.928571,0,115.2142857,0,18.14285714
20068382,55,370670839,1717,0,3632,384,0,47,51,339,66,145,14,3.928571429,122.6428571,0,259.4285714,0,24.21428571
20068384,31,32993155,10443,0,213,0,0,0,1,15,1,7,3,10.33333333,3481,0,71,0,5
20068388,2437,671709772,44749,0,2551,0,0,0,204,177,157,0,14,174.0714286,3196.357143,0,182.2142857,0,12.64285714
20068391,25,44426,67,0,66,0,0,0,2,5,2,2,1,25,67,0,66,0,5
20068401,14,677573,1094,0,345,0,0,0,3,19,3,53,3,4.666666667,364.6666667,0,115,0,6.333333333
20068406,6,1670255,60,0,1,0,0,0,2,18,3,2,3,2,20,0,0.333333333,0,6
20068420,141,368009205,28686,0,3933,0,0,133,104,427,144,53,14,10.07142857,2049,0,280.9285714,0,30.5
20068425,8,7471,26,0,28,0,0,0,1,1,1,8,1,8,26,0,28,0,1
20068434,197,104042627,3493,0,1366,0,2,23,88,258,86,154,8,24.625,436.625,0,170.75,0.25,32.25
20068435,10,10211477,142,0,244,0,0,0,7,25,4,10,1,10,142,0,244,0,25
20068439,397,156161214,68310,0,1080,285,0,26,59,254,67,57,14,28.35714286,4879.285714,0,77.14285714,0,18.14285714
20068441,434,12065103,46230,0,1496,0,0,0,114,209,96,261,12,36.16666667,3852.5,0,124.6666667,0,17.41666667
20068446,600,568263737,119683,0,4912,0,1,35,92,356,86,83,15,40,7978.866667,0,327.4666667,0.066666667,23.73333333
20068447,19,23012551,205,0,340,0,0,4,1,29,3,7,3,6.333333333,68.33333333,0,113.3333333,0,9.666666667
20068449,7,65393,79,0,6,0,0,0,1,5,1,0,3,2.333333333,26.33333333,0,2,0,1.666666667
20068455,1,431901,56,0,9,0,0,0,0,8,0,2,1,1,56,0,9,0,8
20068463,5,56976,23,0,24,0,0,0,0,0,0,1,1,5,23,0,24,0,0
20068469,2075,70780560,39464,0,4580,0,0,4,114,154,114,6,9,230.5555556,4384.888889,0,508.8888889,0,17.11111111
20068487,34,12581671,18409,0,141,0,0,2,22,69,20,158,9,3.777777778,2045.444444,0,15.66666667,0,7.666666667
20068489,964,213631122,35608,0,2802,0,0,181,42,467,139,43,15,64.26666667,2373.866667,0,186.8,0,31.13333333
20068516,277,229155648,71528,0,2036,0,2,30,69,327,84,168,15,18.46666667,4768.533333,0,135.7333333,0.133333333,21.8
20068527,779,176257226,122572,0,3483,0,0,17,45,608,155,274,15,51.93333333,8171.466667,0,232.2,0,40.53333333
20068537,143,212924476,3483,0,2421,0,0,21,47,281,41,68,14,10.21428571,248.7857143,0,172.9285714,0,20.07142857
