actor_account,trade_go,trade_come,sell_to_shop,sell_to_person,mail_go,mail_come,invite,join,fight,friend_num,friend_num_change_count,login_total_day,trade_go_perday,buy_from_shop_perday,sell_to_shop_perday,mail_come_perday,invite_perday,join_perday,fight_perday
20057458,6,9,243,0,0,8,24,40,1,9,4,9,0.666666667,3.111111111,27,0.888888889,2.666666667,4.444444444,0.111111111
20057464,9,5,114,2,11,23,14,75,0,23,1,9,1,4.555555556,12.66666667,2.555555556,1.555555556,8.333333333,0
20057491,57,24,181,0,0,8,79,16,4,0,0,12,4.75,3.5,15.08333333,0.666666667,6.583333333,1.333333333,0.333333333
20057497,13,7,204,0,12,6,79,42,0,8,1,15,0.866666667,5.066666667,13.6,0.4,5.266666667,2.8,0
20057504,5,4,147,0,7,2,8,32,0,15,1,13,0.384615385,1.384615385,11.30769231,0.153846154,0.615384615,2.461538462,0
20057521,2,0,3,0,0,2,2,6,0,0,0,4,0.5,0,0.75,0.5,0.5,1.5,0
20057533,11,18,331,0,3,61,67,37,21,11,2,15,0.733333333,3.8,22.06666667,4.066666667,4.466666667,2.466666667,1.4
20057535,26,16,420,0,2,34,39,56,5,12,8,15,1.733333333,3.733333333,28,2.266666667,2.6,3.733333333,0.333333333
20057545,2,3,333,0,1,11,2,8,3,8,1,11,0.181818182,3.818181818,30.27272727,1,0.181818182,0.727272727,0.272727273
20057557,0,0,554,0,11,3,0,0,0,0,0,6,0,3.666666667,92.33333333,0.5,0,0,0
20057560,4,5,39,0,0,10,0,12,10,23,1,7,0.571428571,2.285714286,5.571428571,1.428571429,0,1.714285714,1.428571429
20057561,1,0,107,0,1,2,13,18,1,9,1,8,0.125,1.125,13.375,0.25,1.625,2.25,0.125
20057581,48,40,497,0,27,49,126,215,14,32,12,15,3.2,8.866666667,33.13333333,3.266666667,8.4,14.33333333,0.933333333
20057583,141,277,78,0,1,6,16,51,1,19,2,9,15.66666667,32.11111111,8.666666667,0.666666667,1.777777778,5.666666667,0.111111111
20057587,3,0,6,0,0,0,13,2,0,40,1,3,1,0.333333333,2,0,4.333333333,0.666666667,0
20057593,0,2,216,0,4,4,0,1,0,4,4,7,0,7.714285714,30.85714286,0.571428571,0,0.142857143,0
20057602,2,2,230,0,4,86,29,39,8,70,5,13,0.153846154,2.692307692,17.69230769,6.615384615,2.230769231,3,0.615384615
20057608,54,18,163,0,15,44,85,33,19,0,0,13,4.153846154,2.846153846,12.53846154,3.384615385,6.538461538,2.538461538,1.461538462
20057632,0,2,68,0,0,1,2,10,1,0,0,7,0,1.428571429,9.714285714,0.142857143,0.285714286,1.428571429,0.142857143
20057646,0,0,318,0,0,0,0,0,0,0,0,15,0,0.466666667,21.2,0,0,0,0
20057659,0,9,1344,0,23,1,0,0,0,1,1,13,0,34.92307692,103.3846154,0.076923077,0,0,0
20057666,1,2,239,0,0,11,0,33,0,4,1,15,0.066666667,11,15.93333333,0.733333333,0,2.2,0
20057668,0,11,171,0,0,18,0,2,0,1,1,3,0,13,57,6,0,0.666666667,0
20057708,32,57,621,0,19,22,36,62,0,84,40,13,2.461538462,8.923076923,47.76923077,1.692307692,2.769230769,4.769230769,0
20057711,0,0,123,0,6,7,0,0,0,0,0,3,0,10,41,2.333333333,0,0,0
20057725,7,12,63,0,0,0,0,1,0,1,1,1,7,18,63,0,0,1,0
20057728,0,0,98,0,1,8,12,12,1,8,1,10,0,1.8,9.8,0.8,1.2,1.2,0.1
20057732,1,0,31,0,1,2,5,3,0,0,0,5,0.2,1.2,6.2,0.4,1,0.6,0
20057733,1,3,85,0,0,1,0,9,4,5,1,4,0.25,2.25,21.25,0.25,0,2.25,1
20057761,3,2,92,0,15,36,0,22,18,0,0,15,0.2,4.866666667,6.133333333,2.4,0,1.466666667,1.2
20057786,6,0,394,0,0,0,0,0,0,0,0,15,0.4,0.533333333,26.26666667,0,0,0,0
20057807,4,9,330,0,148,27,1,4,0,1,1,7,0.571428571,6.714285714,47.14285714,3.857142857,0.142857143,0.571428571,0
20057855,3,6,264,0,0,5,28,31,0,16,1,13,0.230769231,2.307692308,20.30769231,0.384615385,2.153846154,2.384615385,0
20057859,9,31,383,0,8,15,145,33,4,9,5,14,0.642857143,3.5,27.35714286,1.071428571,10.35714286,2.357142857,0.285714286
20057874,4,6,230,0,10,61,5,52,2,24,2,14,0.285714286,3.5,16.42857143,4.357142857,0.357142857,3.714285714,0.142857143
20057885,8,21,233,0,0,0,104,43,10,23,21,12,0.666666667,1.833333333,19.41666667,0,8.666666667,3.583333333,0.833333333
20057888,0,0,253,0,0,53,0,1,0,0,0,11,0,5.181818182,23,4.818181818,0,0.090909091,0
20057908,5,10,71,0,1,10,55,18,6,17,17,4,1.25,3.25,17.75,2.5,13.75,4.5,1.5
20057910,0,0,0,0,0,0,5,3,0,6,1,3,0,0,0,0,1.666666667,1,0
20057925,1,7,17,0,0,0,7,7,7,27,2,3,0.333333333,2.666666667,5.666666667,0,2.333333333,2.333333333,2.333333333
20057938,1,0,0,0,0,0,0,0,0,0,0,4,0.25,0,0,0,0,0,0
20057941,7,4,64,0,4,0,6,18,1,0,0,8,0.875,1,8,0,0.75,2.25,0.125
20057947,3,11,437,0,3,16,61,50,0,21,4,13,0.230769231,3.076923077,33.61538462,1.230769231,4.692307692,3.846153846,0
20057957,1,9,42,0,0,4,8,28,0,15,4,7,0.142857143,2,6,0.571428571,1.142857143,4,0
20057987,0,5,9,0,3,3,0,5,0,44,1,4,0,0.5,2.25,0.75,0,1.25,0
20057989,21,41,215,0,11,14,30,43,0,89,6,11,1.909090909,21.36363636,19.54545455,1.272727273,2.727272727,3.909090909,0
20057998,9,15,402,0,10,25,31,49,6,34,4,15,0.6,6.866666667,26.8,1.666666667,2.066666667,3.266666667,0.4
20058004,0,6,104,0,0,1,6,5,1,1,1,6,0,4,17.33333333,0.166666667,1,0.833333333,0.166666667
20058016,0,5,169,0,1,5,1,12,0,5,5,11,0,5.818181818,15.36363636,0.454545455,0.090909091,1.090909091,0
20058042,26,4,229,0,6,8,55,38,14,11,3,15,1.733333333,11.46666667,15.26666667,0.533333333,3.666666667,2.533333333,0.933333333
20058090,2,2,252,0,0,5,271,16,5,16,8,10,0.2,0.6,25.2,0.5,27.1,1.6,0.5
20058146,0,0,401,0,4,16,0,0,0,1,1,2,0,389,200.5,8,0,0,0
20058157,0,3,93,0,0,12,14,12,0,0,0,10,0,1.4,9.3,1.2,1.4,1.2,0
20058172,15,6,139,0,1,18,36,47,4,15,5,14,1.071428571,1.357142857,9.928571429,1.285714286,2.571428571,3.357142857,0.285714286
20058207,8,12,170,0,4,24,22,54,1,0,0,15,0.533333333,7.666666667,11.33333333,1.6,1.466666667,3.6,0.066666667
20058211,0,0,67,0,0,3,1,5,0,0,0,4,0,1.75,16.75,0.75,0.25,1.25,0
20058217,11,11,126,0,2,43,55,54,3,4,1,15,0.733333333,3.866666667,8.4,2.866666667,3.666666667,3.6,0.2
20058219,0,0,227,1,0,2,0,0,0,0,0,15,0,1.066666667,15.13333333,0.133333333,0,0,0
20058222,15,31,209,0,15,18,184,24,4,53,11,15,1,7.666666667,13.93333333,1.2,12.26666667,1.6,0.266666667
20058231,0,0,102,0,0,0,2,1,1,1,1,5,0,4,20.4,0,0.4,0.2,0.2
20058243,6,4,1504,0,0,2,0,0,0,0,0,3,2,16,501.3333333,0.666666667,0,0,0
20058249,80,80,39,10,7,9,63,75,29,30,6,15,5.333333333,6.4,2.6,0.6,4.2,5,1.933333333
20058256,1,0,35,0,0,0,0,10,0,0,0,8,0.125,0,4.375,0,0,1.25,0
20058267,2,2,92,0,3,8,6,27,9,46,4,8,0.25,6.125,11.5,1,0.75,3.375,1.125
20058269,23,14,234,0,15,32,60,40,32,71,4,14,1.642857143,4,16.71428571,2.285714286,4.285714286,2.857142857,2.285714286
20058293,9,42,559,0,0,33,336,74,12,8,8,13,0.692307692,2.769230769,43,2.538461538,25.84615385,5.692307692,0.923076923
20058294,17,7,390,0,8,33,34,42,13,10,2,15,1.133333333,7.266666667,26,2.2,2.266666667,2.8,0.866666667
20058316,0,0,106,0,0,9,6,5,0,0,0,5,0,0.6,21.2,1.8,1.2,1,0
20058322,1,0,26,0,0,1,1,8,2,0,0,5,0.2,0.8,5.2,0.2,0.2,1.6,0.4
20058324,0,0,47,0,0,1,0,0,0,0,0,1,0,5,47,1,0,0,0
20058350,7,13,811,0,2,7,99,40,3,19,5,14,0.5,8.857142857,57.92857143,0.5,7.071428571,2.857142857,0.214285714
20058355,91,103,42,0,0,0,0,0,0,0,0,13,7,1.230769231,3.230769231,0,0,0,0
20058383,26,45,228,0,5,4,26,47,5,26,2,13,2,2.846153846,17.53846154,0.307692308,2,3.615384615,0.384615385
20058403,1,4,143,0,5,82,39,37,4,18,9,14,0.071428571,7.071428571,10.21428571,5.857142857,2.785714286,2.642857143,0.285714286
20058411,11,13,185,0,0,25,24,63,27,32,4,14,0.785714286,5.5,13.21428571,1.785714286,1.714285714,4.5,1.928571429
20058412,150,57,9,0,0,0,0,0,0,0,0,12,12.5,0.416666667,0.75,0,0,0,0
20058433,5,2,142,0,0,1,15,35,1,37,5,11,0.454545455,1.272727273,12.90909091,0.090909091,1.363636364,3.181818182,0.090909091
20058434,0,0,20,0,2,24,1,0,0,0,0,3,0,2.333333333,6.666666667,8,0.333333333,0,0
20058440,3,0,65,0,0,7,2,23,1,14,1,13,0.230769231,3.615384615,5,0.538461538,0.153846154,1.769230769,0.076923077
20058444,2,2,84,0,14,4,18,19,2,0,0,14,0.142857143,2.571428571,6,0.285714286,1.285714286,1.357142857,0.142857143
20058462,0,0,42,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0
20058466,6,8,78,0,5,1,0,12,3,0,0,7,0.857142857,1.571428571,11.14285714,0.142857143,0,1.714285714,0.428571429
20058479,4,6,201,3,0,0,17,49,2,0,0,13,0.307692308,1.692307692,15.46153846,0,1.307692308,3.769230769,0.153846154
20058487,12,4,74,0,43,15,11,4,0,6,2,15,0.8,2.733333333,4.933333333,1,0.733333333,0.266666667,0
20058520,1,0,410,0,0,0,0,0,0,0,0,15,0.066666667,0,27.33333333,0,0,0,0
20058570,0,0,123,0,72,155,0,7,0,0,0,5,0,2.2,24.6,31,0,1.4,0
20058585,2,7,241,0,0,0,0,0,0,0,0,15,0.133333333,1.266666667,16.06666667,0,0,0,0
20058612,1,0,19,0,0,2,3,4,1,0,0,4,0.25,1.25,4.75,0.5,0.75,1,0.25
20058647,44,8,468,0,0,2,0,0,0,0,0,15,2.933333333,0.333333333,31.2,0.133333333,0,0,0
20058654,9,10,52,0,0,0,13,0,2,0,0,10,0.9,1.2,5.2,0,1.3,0,0.2
20058664,0,0,205,0,6,8,0,2,0,0,0,11,0,2.181818182,18.63636364,0.727272727,0,0.181818182,0
20058665,14,4,192,0,2,7,112,39,6,40,1,13,1.076923077,4.923076923,14.76923077,0.538461538,8.615384615,3,0.461538462
20058679,27,38,52,0,1,6,1,3,0,0,0,4,6.75,12.25,13,1.5,0.25,0.75,0
20058716,20,31,995,0,1,22,223,72,2,9,9,15,1.333333333,6.2,66.33333333,1.466666667,14.86666667,4.8,0.133333333
20058729,8,6,50,0,0,0,0,0,0,0,0,3,2.666666667,2,16.66666667,0,0,0,0
20058737,6,8,37,0,1,3,17,5,7,20,5,6,1,2.666666667,6.166666667,0.5,2.833333333,0.833333333,1.166666667
20058740,0,0,37,0,0,6,0,14,1,0,0,3,0,1,12.33333333,2,0,4.666666667,0.333333333
20058749,0,1,54,0,0,20,31,12,0,19,1,7,0,1.857142857,7.714285714,2.857142857,4.428571429,1.714285714,0
20058757,0,1,546,0,0,5,0,0,0,0,0,14,0,3,39,0.357142857,0,0,0
20058766,1,0,177,0,4,23,0,27,0,0,0,14,0.071428571,4.571428571,12.64285714,1.642857143,0,1.928571429,0
20058786,121,62,1152,0,0,0,0,1,0,0,0,8,15.125,4.25,144,0,0,0.125,0
20058834,15,11,252,4,8,28,137,57,13,98,10,15,1,8.933333333,16.8,1.866666667,9.133333333,3.8,0.866666667
20058837,2,0,260,0,0,0,0,0,0,0,0,15,0.133333333,0.4,17.33333333,0,0,0,0
20058843,7,1,461,0,30,22,3,39,1,19,1,15,0.466666667,2.733333333,30.73333333,1.466666667,0.2,2.6,0.066666667
20058849,10,12,366,0,0,4,37,27,15,18,9,15,0.666666667,2.866666667,24.4,0.266666667,2.466666667,1.8,1
20058852,3,2,212,0,6,8,57,13,64,16,4,12,0.25,7.75,17.66666667,0.666666667,4.75,1.083333333,5.333333333
20058870,3,3,32,0,0,4,33,17,8,34,5,9,0.333333333,0.777777778,3.555555556,0.444444444,3.666666667,1.888888889,0.888888889
20058900,1,9,296,0,0,12,10,17,0,2,2,10,0.1,8.9,29.6,1.2,1,1.7,0
20058903,0,0,15,0,0,0,0,3,0,0,0,1,0,3,15,0,0,3,0
20058905,0,22,78,0,0,0,0,0,0,0,0,3,0,3.666666667,26,0,0,0,0
20058911,15,12,352,0,10,15,85,35,4,62,12,12,1.25,4.75,29.33333333,1.25,7.083333333,2.916666667,0.333333333
20058934,3,4,141,6,0,7,3,30,0,26,6,12,0.25,2,11.75,0.583333333,0.25,2.5,0
20058948,2,4,454,0,0,2,0,0,0,0,0,14,0.142857143,10.85714286,32.42857143,0.142857143,0,0,0
20058953,1,4,326,0,5,1,0,0,0,0,0,14,0.071428571,2.214285714,23.28571429,0.071428571,0,0,0
20058954,2,3,233,0,2,2,25,23,3,4,1,15,0.133333333,2.333333333,15.53333333,0.133333333,1.666666667,1.533333333,0.2
20058969,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,1,0
20058991,0,0,61,0,0,0,0,0,0,1,2,3,0,6.333333333,20.33333333,0,0,0,0
20059009,4,1,176,0,1,13,18,53,4,5,5,10,0.4,3.3,17.6,1.3,1.8,5.3,0.4
20059028,0,0,277,0,4,2,0,0,0,0,0,15,0,1,18.46666667,0.133333333,0,0,0
20059042,3,0,108,0,0,2,0,18,0,57,1,12,0.25,2.333333333,9,0.166666667,0,1.5,0
20059063,6,0,28,0,19,0,0,0,0,0,0,13,0.461538462,0.384615385,2.153846154,0,0,0,0
20059083,24,16,148,0,7,8,46,52,0,75,9,14,1.714285714,4.285714286,10.57142857,0.571428571,3.285714286,3.714285714,0
20059097,3,8,127,0,2,11,63,10,2,0,0,11,0.272727273,1,11.54545455,1,5.727272727,0.909090909,0.181818182
20059114,10,5,6,5,7,19,0,4,0,0,0,11,0.909090909,9.545454545,0.545454545,1.727272727,0,0.363636364,0
20059138,6,55,73,0,1,0,0,0,0,0,0,4,1.5,3.25,18.25,0,0,0,0
20059149,17,1,19,0,2,1,3,11,1,0,0,11,1.545454545,1.909090909,1.727272727,0.090909091,0.272727273,1,0.090909091
20059166,10,3,328,0,7,13,15,73,0,6,3,14,0.714285714,3.357142857,23.42857143,0.928571429,1.071428571,5.214285714,0
20059183,85,1,563,0,70,18,0,0,0,0,0,11,7.727272727,10.54545455,51.18181818,1.636363636,0,0,0
20059189,4,3,209,0,1,2,64,27,1,11,3,13,0.307692308,2.307692308,16.07692308,0.153846154,4.923076923,2.076923077,0.076923077
20059266,23,49,260,0,2,11,31,79,22,8,2,15,1.533333333,9.933333333,17.33333333,0.733333333,2.066666667,5.266666667,1.466666667
20059272,1,0,365,0,0,0,0,0,0,0,0,15,0.066666667,1.333333333,24.33333333,0,0,0,0
20059275,5,2,32,0,11,24,19,17,0,3,1,12,0.416666667,3.083333333,2.666666667,2,1.583333333,1.416666667,0
20059283,0,0,2,0,0,4,0,4,0,0,0,3,0,0,0.666666667,1.333333333,0,1.333333333,0
20059284,64,53,261,0,89,130,144,30,23,18,8,15,4.266666667,12.33333333,17.4,8.666666667,9.6,2,1.533333333
20059296,36,8,843,0,0,0,1,0,0,0,0,12,3,3.166666667,70.25,0,0.083333333,0,0
20059322,34,19,851,0,65,44,1,47,3,16,10,15,2.266666667,87.06666667,56.73333333,2.933333333,0.066666667,3.133333333,0.2
20059335,0,0,65,0,2,2,0,0,0,0,0,6,0,5.5,10.83333333,0.333333333,0,0,0
20059337,102,236,143,0,4,0,72,59,5,39,2,15,6.8,1.6,9.533333333,0,4.8,3.933333333,0.333333333
20059340,0,0,145,0,0,0,12,16,2,0,0,8,0,1.875,18.125,0,1.5,2,0.25
20059342,1,1,216,0,0,0,0,0,0,0,0,4,0.25,712.25,54,0,0,0,0
20059357,8,12,477,0,0,19,31,113,10,15,16,15,0.533333333,8.466666667,31.8,1.266666667,2.066666667,7.533333333,0.666666667
20059365,17,32,194,0,50,133,61,66,5,44,4,15,1.133333333,8.2,12.93333333,8.866666667,4.066666667,4.4,0.333333333
20059369,11,25,294,0,3,4,119,36,18,15,1,14,0.785714286,3.857142857,21,0.285714286,8.5,2.571428571,1.285714286
20059375,7,6,343,0,1,44,39,85,28,38,6,15,0.466666667,8.6,22.86666667,2.933333333,2.6,5.666666667,1.866666667
20059411,16,55,0,0,0,0,0,0,1,0,0,15,1.066666667,0,0,0,0,0,0.066666667
20059418,13,2,238,0,3,19,69,33,5,100,12,15,0.866666667,3.933333333,15.86666667,1.266666667,4.6,2.2,0.333333333
20059426,230,47,860,1,0,0,0,0,0,0,0,12,19.16666667,5.583333333,71.66666667,0,0,0,0
20059441,4,3,336,0,10,23,66,69,1,6,4,8,0.5,6.375,42,2.875,8.25,8.625,0.125
20059453,1,0,75,0,9,2,5,0,0,0,0,3,0.333333333,7.333333333,25,0.666666667,1.666666667,0,0
20059463,6,4,43,0,0,1,0,0,0,5,2,12,0.5,0.583333333,3.583333333,0.083333333,0,0,0
20059464,6,20,150,0,7,16,36,10,3,10,1,13,0.461538462,3,11.53846154,1.230769231,2.769230769,0.769230769,0.230769231
20059466,51,42,396,0,20,17,28,59,3,17,3,15,3.4,5.066666667,26.4,1.133333333,1.866666667,3.933333333,0.2
20059475,27,30,656,0,10,27,71,113,34,41,10,15,1.8,3.2,43.73333333,1.8,4.733333333,7.533333333,2.266666667
20059485,3,2,108,0,6,2,5,16,0,23,3,7,0.428571429,2.285714286,15.42857143,0.285714286,0.714285714,2.285714286,0
20059499,2,0,143,0,1,28,6,63,2,15,1,14,0.142857143,4.142857143,10.21428571,2,0.428571429,4.5,0.142857143
20059523,275,107,810,0,0,0,0,1,0,0,0,13,21.15384615,5.538461538,62.30769231,0,0,0.076923077,0
20059531,3,1,22,1,0,2,0,3,0,1,1,12,0.25,0.416666667,1.833333333,0.166666667,0,0.25,0
20059532,19,36,57,0,2,13,28,81,27,35,4,11,1.727272727,2.636363636,5.181818182,1.181818182,2.545454545,7.363636364,2.454545455
20059541,0,1,15,0,1,1,3,12,9,69,1,3,0,1,5,0.333333333,1,4,3
20059561,126,86,122,0,4,20,255,98,261,87,19,15,8.4,6.2,8.133333333,1.333333333,17,6.533333333,17.4
20059563,0,0,377,0,170,2,0,0,0,0,0,14,0,3.642857143,26.92857143,0.142857143,0,0,0
20059588,0,3,57,0,2,15,1,27,2,3,1,11,0,0.909090909,5.181818182,1.363636364,0.090909091,2.454545455,0.181818182
20059599,18,22,222,0,4,8,127,29,0,0,0,15,1.2,2.866666667,14.8,0.533333333,8.466666667,1.933333333,0
20059609,2,2,88,0,4,4,8,18,0,0,0,11,0.181818182,1.818181818,8,0.363636364,0.727272727,1.636363636,0
20059611,7,7,177,0,6,6,35,52,2,12,8,8,0.875,2.875,22.125,0.75,4.375,6.5,0.25
20059613,41,55,585,0,1,13,10,128,0,15,12,15,2.733333333,12.13333333,39,0.866666667,0.666666667,8.533333333,0
20059652,10,6,566,0,7,12,33,62,0,1,2,15,0.666666667,9.6,37.73333333,0.8,2.2,4.133333333,0
20059670,0,34,373,0,4,25,2,8,0,1,1,13,0,5.923076923,28.69230769,1.923076923,0.153846154,0.615384615,0
20059687,10,19,504,0,0,0,0,10,0,1,1,9,1.111111111,6.111111111,56,0,0,1.111111111,0
20059696,18,11,142,0,64,35,4,35,1,3,1,15,1.2,5.466666667,9.466666667,2.333333333,0.266666667,2.333333333,0.066666667
20059697,4,41,478,0,0,9,112,126,24,9,11,13,0.307692308,5.153846154,36.76923077,0.692307692,8.615384615,9.692307692,1.846153846
20059701,1,2,46,0,0,0,0,2,0,1,1,3,0.333333333,3,15.33333333,0,0,0.666666667,0
20059702,5,6,0,0,0,0,0,0,0,0,0,3,1.666666667,0,0,0,0,0,0
20059710,12,23,150,0,2,2,13,16,0,0,0,8,1.5,4.375,18.75,0.25,1.625,2,0
20059714,1,1,222,0,9,14,0,32,4,4,1,10,0.1,1.6,22.2,1.4,0,3.2,0.4
20059717,5,3,67,0,1,1,79,30,7,32,5,14,0.357142857,1.928571429,4.785714286,0.071428571,5.642857143,2.142857143,0.5
20059720,0,3,32,0,0,0,0,2,0,1,1,2,0,4.5,16,0,0,1,0
20059722,1,0,78,0,0,7,6,4,0,0,0,3,0.333333333,2.666666667,26,2.333333333,2,1.333333333,0
20059755,8,4,492,2,2,37,3,27,0,18,2,10,0.8,7.4,49.2,3.7,0.3,2.7,0
20059770,5,6,230,0,4,8,25,34,8,24,1,12,0.416666667,2.833333333,19.16666667,0.666666667,2.083333333,2.833333333,0.666666667
20059775,4,10,46,0,0,0,1,13,4,0,0,7,0.571428571,0.571428571,6.571428571,0,0.142857143,1.857142857,0.571428571
20059782,1,15,45,0,0,0,0,0,0,0,0,4,0.25,5.75,11.25,0,0,0,0
20059786,39,62,493,0,1,5,260,36,21,98,3,15,2.6,2.933333333,32.86666667,0.333333333,17.33333333,2.4,1.4
20059802,2,1,142,1,0,0,5,52,2,0,0,15,0.133333333,3.066666667,9.466666667,0,0.333333333,3.466666667,0.133333333
20059808,28,33,331,0,5,20,29,63,19,39,1,15,1.866666667,15.8,22.06666667,1.333333333,1.933333333,4.2,1.266666667
20059813,2,14,537,0,15,16,0,0,0,0,0,15,0.133333333,0.533333333,35.8,1.066666667,0,0,0
20059835,7,10,170,0,1,12,20,35,7,65,10,9,0.777777778,3.555555556,18.88888889,1.333333333,2.222222222,3.888888889,0.777777778
20059851,3,2,82,0,0,0,11,5,0,24,3,5,0.6,5.8,16.4,0,2.2,1,0
20059868,270,163,23,0,1,0,0,0,1,0,0,15,18,0.733333333,1.533333333,0,0,0,0.066666667
20059881,45,78,10,0,0,0,0,19,1,1,1,6,7.5,0,1.666666667,0,0,3.166666667,0.166666667
20059899,5,7,106,0,0,6,19,21,1,16,2,10,0.5,1.7,10.6,0.6,1.9,2.1,0.1
20059919,2,6,739,0,1,3,63,87,11,23,7,15,0.133333333,3.466666667,49.26666667,0.2,4.2,5.8,0.733333333
20059929,0,0,346,0,0,5,0,0,0,0,0,15,0,3.333333333,23.06666667,0.333333333,0,0,0
20059930,27,30,415,0,13,27,173,85,22,26,13,15,1.8,6.933333333,27.66666667,1.8,11.53333333,5.666666667,1.466666667
20059942,0,7,43,0,0,10,0,0,0,1,1,3,0,5.333333333,14.33333333,3.333333333,0,0,0
20059955,48,0,462,0,0,0,0,1,0,0,0,13,3.692307692,0.615384615,35.53846154,0,0,0.076923077,0
20059963,18,15,201,0,5,3,25,38,6,13,4,13,1.384615385,24.92307692,15.46153846,0.230769231,1.923076923,2.923076923,0.461538462
20059974,0,3,60,0,0,0,2,1,0,4,4,3,0,5.333333333,20,0,0.666666667,0.333333333,0
20059989,50,16,152,0,0,1,0,0,0,0,0,13,3.846153846,0.076923077,11.69230769,0.076923077,0,0,0
20060010,92,14,342,0,0,1,0,0,0,0,0,15,6.133333333,3.533333333,22.8,0.066666667,0,0,0
20060014,6,7,85,0,4,54,29,28,2,65,1,10,0.6,1.3,8.5,5.4,2.9,2.8,0.2
20060020,0,1,289,0,0,0,0,3,2,0,0,15,0,8.266666667,19.26666667,0,0,0.2,0.133333333
20060035,9,25,112,0,0,12,25,49,11,7,3,14,0.642857143,1.285714286,8,0.857142857,1.785714286,3.5,0.785714286
20060046,1,11,566,0,0,1,33,24,1,4,5,5,0.2,26.6,113.2,0.2,6.6,4.8,0.2
20060053,172,44,584,0,0,0,3,1,0,0,0,11,15.63636364,8.454545455,53.09090909,0,0.272727273,0.090909091,0
20060056,13,11,232,0,6,4,8,49,1,6,3,15,0.866666667,4.133333333,15.46666667,0.266666667,0.533333333,3.266666667,0.066666667
20060068,25,16,309,0,0,0,0,0,0,0,0,3,8.333333333,20.66666667,103,0,0,0,0
20060111,20,14,416,0,3,22,157,112,9,87,7,15,1.333333333,2.266666667,27.73333333,1.466666667,10.46666667,7.466666667,0.6
20060153,6,14,297,0,0,15,51,80,7,33,11,12,0.5,3.583333333,24.75,1.25,4.25,6.666666667,0.583333333
20060154,0,0,16,0,0,1,0,1,0,0,0,1,0,4,16,1,0,1,0
20060157,2,0,108,0,2,5,5,5,0,0,0,12,0.166666667,4.083333333,9,0.416666667,0.416666667,0.416666667,0
20060180,0,0,45,0,2,19,0,4,0,0,0,9,0,1.888888889,5,2.111111111,0,0.444444444,0
20060183,0,0,188,0,0,2,13,32,1,15,1,12,0,3.833333333,15.66666667,0.166666667,1.083333333,2.666666667,0.083333333
20060205,13,18,180,0,1,2,19,43,7,21,9,15,0.866666667,4.733333333,12,0.133333333,1.266666667,2.866666667,0.466666667
20060213,0,0,69,0,0,1,5,12,0,38,1,5,0,2.6,13.8,0.2,1,2.4,0
20060223,3,0,138,0,0,0,0,0,0,0,0,14,0.214285714,1.571428571,9.857142857,0,0,0,0
20060227,73,12,106,1,22,7,12,20,0,14,1,13,5.615384615,2.923076923,8.153846154,0.538461538,0.923076923,1.538461538,0
20060233,1,8,342,0,0,3,2,25,0,0,0,12,0.083333333,3.333333333,28.5,0.25,0.166666667,2.083333333,0
20060239,9,2,187,0,0,1,0,1,0,0,0,7,1.285714286,547.8571429,26.71428571,0.142857143,0,0.142857143,0
20060246,10,4,102,0,3,8,32,35,4,30,4,8,1.25,0.875,12.75,1,4,4.375,0.5
20060248,44,23,440,0,0,3,27,44,0,22,22,12,3.666666667,9,36.66666667,0.25,2.25,3.666666667,0
20060252,7,2,450,0,4,13,2,30,11,9,10,13,0.538461538,8.846153846,34.61538462,1,0.153846154,2.307692308,0.846153846
20060254,21,24,75,0,7,7,37,30,28,88,3,8,2.625,2.375,9.375,0.875,4.625,3.75,3.5
20060266,11,12,108,0,9,7,11,63,0,39,6,15,0.733333333,3.266666667,7.2,0.466666667,0.733333333,4.2,0
20060271,0,0,30,0,0,0,0,1,0,0,0,1,0,16,30,0,0,1,0
20060272,0,0,102,0,3,1,17,30,1,33,2,9,0,2.888888889,11.33333333,0.111111111,1.888888889,3.333333333,0.111111111
20060274,1,0,155,0,2,3,5,32,1,0,0,11,0.090909091,1.818181818,14.09090909,0.272727273,0.454545455,2.909090909,0.090909091
20060296,1,0,46,0,0,5,11,9,0,7,2,11,0.090909091,0.272727273,4.181818182,0.454545455,1,0.818181818,0
20060302,22,309,314,0,0,1,0,5,0,0,0,3,7.333333333,16,104.6666667,0.333333333,0,1.666666667,0
20060314,28,28,329,0,4,19,153,92,39,32,23,15,1.866666667,4.333333333,21.93333333,1.266666667,10.2,6.133333333,2.6
20060316,5,36,770,0,16,66,31,36,0,11,11,12,0.416666667,9.583333333,64.16666667,5.5,2.583333333,3,0
20060329,20,15,196,0,23,21,83,82,21,75,6,15,1.333333333,5.666666667,13.06666667,1.4,5.533333333,5.466666667,1.4
20060346,12,4,148,0,3,9,84,54,19,82,5,12,1,3,12.33333333,0.75,7,4.5,1.583333333
20060349,7,10,269,0,142,146,21,144,6,54,9,15,0.466666667,4.333333333,17.93333333,9.733333333,1.4,9.6,0.4
20060367,1,6,446,0,5,70,10,34,2,56,2,13,0.076923077,24.69230769,34.30769231,5.384615385,0.769230769,2.615384615,0.153846154
20060422,10,5,151,0,3,19,7,59,15,0,0,15,0.666666667,1.8,10.06666667,1.266666667,0.466666667,3.933333333,1
