login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,actor_account,class
53,272185,29,22682.08333,0,114,29999916,1622,311,37,42,65,12,9.5,12,7493.916667,135.1666667,0.166666667,25.91666667,43771,0.000418833,0.000135937,0.000154307,0.160813417,0.001142605,5135.566038,110.2188438,1890.173611,0.547169811,1.226415094,3.931034483,1209.711111,20054194,0
4,30822,0,10274,0,16,34898521,297,32,2,12,7,3,5.333333333,3,1098.333333,99,0,10.66666667,5431,0.00051911,6.49E-05,0.000389332,0.176205308,0.001038219,7705.5,1132.260106,3424.666667,0,1.75,0,616.44,20054204,0
17,128422,33,12842.2,0,69,25385044,41,73,0,5,4,10,6.9,10,1378.6,4.1,0,7.3,14090,0.000537291,0,3.89E-05,0.109716404,0.000568438,7554.235294,197.6689664,1284.22,1.941176471,0.235294118,2.090909091,9173,20054209,0
24,115300,35,8869.230769,0,251,45807448,404,125,13,28,30,13,19.30769231,13,1654.846154,31.07692308,0.153846154,9.615384615,9841,0.00217693,0.000112749,0.000242845,0.085351258,0.001084128,4804.166667,397.2892281,682.2485207,1.458333333,1.25,7.171428571,14412.5,20054213,0
140,426460,35,28430.66667,0,309,367783047,3886,377,48,73,76,15,20.6,15,2509.4,259.0666667,0,25.13333333,52066,0.00072457,0.000112555,0.000171177,0.122088824,0.000884022,3046.142857,862.4092459,1895.377778,0.25,0.542857143,8.828571429,2423.068182,20054214,0
2,11954,13,5977,0,8,263011,17,3,0,1,1,2,4,2,53,8.5,0,1.5,2513,0.000669232,0,8.37E-05,0.21022252,0.000250962,5977,22.00192404,2988.5,6.5,0.5,0.615384615,1992.333333,20054216,0
181,373799,33,31149.91667,290,233,456355140,5075,595,84,85,126,12,19.41666667,12,19767.75,422.9166667,0,49.58333333,57080,0.00062333,0.00022472,0.000227395,0.152702388,0.001591765,2065.187845,1220.857038,2595.826389,0.182320442,0.696132597,7.060606061,616.830033,20054230,0
136,292632,43,24386,0,232,298836834,3949,650,64,98,182,12,19.33333333,12,13735.91667,329.0833333,0,54.16666667,14074,0.000792805,0.000218705,0.000334892,0.048094535,0.00222122,2151.705882,1021.203539,2032.166667,0.316176471,1.338235294,5.395348837,3113.106383,20054239,0
18,208421,9,52105.25,0,162,2882604,29342,54,0,4,4,4,40.5,4,5449.25,7335.5,0,13.5,0,0.000777273,0,1.92E-05,0,0.000259091,11578.94444,13.83067925,13026.3125,0.5,0.222222222,18,104210.5,20054243,1
44,429292,33,28619.46667,0,207,415839871,9571,179,9,20,28,15,13.8,15,1524.466667,638.0666667,0,11.93333333,13736,0.000482189,2.10E-05,4.66E-05,0.031996869,0.000416966,9756.636364,968.6643846,1907.964445,0.75,0.636363636,6.272727273,1005.367681,20054248,0
10,176551,28,58850.33333,0,888,24209641,1662,32,1,13,10,3,296,3,1630.666667,554,0,10.66666667,0,0.005029708,5.66E-06,7.36E-05,0,0.000181251,17655.1,137.1254822,19616.77778,2.8,1,31.71428571,25221.57143,20054249,1
10,24851,14,4141.833333,0,0,825133,30,8,0,0,0,6,0,6,1832.5,5,0,1.333333333,0,0,0,0,0,0.000321919,2485.1,33.20321114,690.3055555,1.4,0,0,212.4017094,20054252,0
70,170075,48,18897.22222,0,305,289937090,2397,170,19,17,22,9,33.88888889,9,4813.111111,266.3333333,0,18.88888889,0,0.001793326,0.000111715,1.00E-04,0,0.000999559,2429.642857,1704.760194,2099.691358,0.685714286,0.314285714,6.354166667,3092.272727,20054266,0
73,257912,46,18422.28571,0,328,250700031,2383,266,10,48,38,14,23.42857143,14,9557,170.2142857,0.071428571,19,21820,0.001271752,3.88E-05,0.00018611,0.0846025,0.00103136,3533.041096,972.037094,1315.877551,0.630136986,0.520547945,7.130434783,355.7406897,20054272,0
40,182757,0,13054.07143,0,118,302112187,3111,361,141,97,136,14,8.428571429,14,1634.071429,222.2142857,0,25.78571429,14693,0.000645666,0.000771516,0.000530759,0.080396373,0.001975301,4568.925,1653.081343,932.4336736,0,3.4,0,850.0325581,20054278,0
28,186223,0,26603.28571,271,143,167049294,1701,203,41,30,48,7,20.42857143,7,8704.142857,243,0.142857143,29,16229,0.000767897,0.000220166,0.000161097,0.087148204,0.001090091,6650.821429,897.0390016,3800.469387,0,1.714285714,0,6207.433333,20054299,0
19,156414,27,31282.8,0,347,21080875,1213,92,1,18,18,5,69.4,5,2770.4,242.6,0,18.4,1690,0.002218471,6.39E-06,0.000115079,0.010804659,0.000588183,8232.315789,134.776139,6256.56,1.421052632,0.947368421,12.85185185,1518.582524,20054302,0
31,39277,18,7855.4,0,11,2484228,398,62,0,10,8,5,2.2,5,286.2,79.6,0,12.4,0,0.000280062,0,0.000254602,0,0.001578532,1267,63.24892431,1571.08,0.580645161,0.258064516,0.611111111,297.5530303,20054309,0
14,126265,46,11478.63636,0,256,165400950,302,147,13,17,25,11,23.27272727,11,250.1818182,27.45454545,0.181818182,13.36363636,49,0.002027482,0.000102958,0.000134637,0.000388073,0.001164218,9018.928571,1309.950897,1043.512396,3.285714286,1.785714286,5.565217391,503.0478088,20054328,0
2,19477,0,9738.5,0,17,8408547,182,33,10,7,10,2,8.5,2,117,91,0,16.5,2395,0.000872824,0.000513426,0.000359398,0.122965549,0.001694306,9738.5,431.7167428,4869.25,0,5,0,9738.5,20054331,0
19,86499,0,12357,0,27,129487764,1358,100,42,28,34,7,3.857142857,7,89.42857143,194,0,14.28571429,0,0.000312142,0.000485555,0.000323703,0,0.001156083,4552.578947,1496.985676,1765.285714,0,1.789473684,0,5406.1875,20054335,0
158,422217,36,28147.8,0,407,288682034,2564,586,88,125,163,15,27.13333333,15,14806.33333,170.9333333,0.2,39.06666667,60376,0.000963959,0.000208424,0.000296056,0.142997558,0.001387912,2672.259494,683.7290635,1876.52,0.227848101,1.03164557,11.30555556,3983.179245,20054342,0
276,413859,29,27590.6,0,590,509762590,4746,560,128,137,120,15,39.33333333,15,6901.066667,316.4,0,37.33333333,9853,0.001425606,0.000309284,0.000331031,0.023807625,0.001353118,1499.48913,1231.730106,1839.373333,0.105072464,0.434782609,20.34482759,795.8826923,20054357,0
42,155359,41,19419.875,0,107,152419102,762,210,26,62,62,8,13.375,8,331.875,95.25,0.75,26.25,1970,0.000688727,0.000167354,0.000399076,0.012680308,0.001351708,3699.02381,981.0767448,2427.484375,0.976190476,1.476190476,2.609756098,1094.077465,20054360,0
127,562219,49,37481.26667,0,388,718090615,5584,854,124,199,249,15,25.86666667,15,18519.26667,372.2666667,0.266666667,56.93333333,92853,0.000690123,0.000220555,0.000353955,0.165154504,0.001518981,4426.92126,1277.243592,2498.751111,0.385826772,1.960629921,7.918367347,4133.963235,20054364,0
19,131586,38,14620.66667,0,423,70878138,606,253,27,61,52,9,47,9,1297.777778,67.33333333,0,28.11111111,15969,0.003214628,0.000205189,0.000463575,0.121357895,0.001922697,6925.578947,538.6449774,1624.518519,2,2.736842105,11.13157895,3556.378378,20054368,0
1,18013,17,18013,0,0,1179076,172,7,0,6,4,1,0,1,310,172,0,7,0,0,0,0.000333093,0,0.000388608,18013,65.45694776,18013,17,4,0,692.8076923,20054381,0
73,232100,22,29012.5,0,57,117073550,1341,268,27,26,53,8,7.125,8,3009.25,167.625,0,33.5,22669,0.000245584,0.000116329,0.000112021,0.097669108,0.001154675,3179.452055,504.4099526,3626.5625,0.301369863,0.726027397,2.590909091,741.5335463,20054390,0
35,207330,37,13822,0,133,93411902,112,170,4,120,86,15,8.866666667,15,165.4666667,7.466666667,0,11.33333333,31883,0.000641489,1.93E-05,0.000578787,0.153779,0.000819949,5923.714286,450.5469638,921.4666667,1.057142857,2.457142857,3.594594595,41466,20054393,0
94,347794,0,23186.26667,0,133,478506817,4733,421,118,56,108,15,8.866666667,15,2089.733333,315.5333333,0.066666667,28.06666667,69289,0.00038241,0.000339281,0.000161015,0.199224253,0.001210487,3699.93617,1375.83402,1545.751111,0,1.14893617,0,6819.490196,20054411,0
4,41421,0,10355.25,0,70,71405481,578,43,22,1,17,4,17.5,4,123.5,144.5,0,10.75,23,0.001689964,0.000531132,2.41E-05,0.000555274,0.001038121,10355.25,1723.895633,2588.8125,0,4.25,0,5177.625,20054423,0
47,360030,0,24002,0,104,405421166,4255,554,226,117,205,15,6.933333333,15,3012.733333,283.6666667,0,36.93333333,118336,0.000288865,0.000627725,0.000324973,0.328683721,0.001538761,7660.212766,1126.076066,1600.133333,0,4.361702128,0,2590.143885,20054424,0
34,92937,21,9293.7,0,50,5280751,548,84,2,27,24,10,5,10,689,54.8,0,8.4,2197,0.000537999,2.15E-05,0.000290519,0.02363967,0.000903838,2733.441176,56.8207603,929.37,0.617647059,0.705882353,2.380952381,573.6851852,20054432,0
41,201402,0,13426.8,0,175,118834972,947,272,153,8,82,15,11.66666667,15,6470.4,63.13333333,0,18.13333333,13748,0.000868909,0.000759675,3.97E-05,0.068261487,0.001350533,4912.243902,590.0386888,895.12,0,2,0,1611.216,20054437,0
116,539252,0,35950.13333,356,329,585384250,6059,970,331,96,266,15,21.93333333,15,8042.333333,403.9333333,0.466666667,64.66666667,73674,0.000610104,0.000613813,0.000178024,0.136622581,0.001798788,4648.724138,1085.548593,2396.675555,0,2.293103448,0,2157.008,20054438,0
69,415374,36,27691.6,0,258,113992862,1742,459,36,51,76,15,17.2,15,5826.933333,116.1333333,0.066666667,30.6,42654,0.000621127,8.67E-05,0.000122781,0.10268818,0.001105028,6019.913043,274.4342737,1846.106667,0.52173913,1.101449275,7.166666667,845.9755601,20054439,0
493,351538,36,25109.85714,0,1155,115261085,1384,625,3,448,216,14,82.5,14,4275,98.85714286,0,44.64285714,62956,0.003285562,8.53E-06,0.0012744,0.179087325,0.001777902,713.0588235,327.8766022,1793.561224,0.073022312,0.438133874,32.08333333,10985.5625,20054450,0
5,105016,35,35005.33333,0,350,49149572,57,138,8,24,29,3,116.6666667,3,108.3333333,19,0.333333333,46,0,0.003332825,7.62E-05,0.000228537,0,0.001314085,21003.2,468.0198446,11668.44444,7,5.8,10,52508,20054451,0
16,103926,0,14846.57143,0,2,8994061,79,23,4,0,2,7,0.285714286,7,1634.142857,11.28571429,0,3.285714286,0,1.92E-05,3.85E-05,0,0,0.000221311,6495.375,86.5429344,2120.938776,0,0.125,0,0,20054458,0
197,540032,37,38573.71429,0,1472,418683358,4147,1198,602,156,460,14,105.1428571,14,6845.785714,296.2142857,0,85.57142857,76563,0.002725764,0.001114749,0.000288872,0.141774932,0.002218387,2741.279188,775.2936085,2755.265306,0.187817259,2.335025381,39.78378378,3673.687075,20054461,0
9,67435,40,16858.75,0,148,55240875,895,53,2,17,16,4,37,4,496.75,223.75,0,13.25,10475,0.002194706,2.97E-05,0.000252095,0.155334767,0.000785942,7492.777778,819.1721658,4214.6875,4.444444444,1.777777778,3.7,3966.764706,20054462,0
12,88077,20,12582.42857,0,100,32177438,987,74,12,29,34,7,14.28571429,7,199.8571429,141,0,10.57142857,24511,0.00113537,0.000136244,0.000329257,0.278290587,0.000840174,7339.75,365.3330381,1797.489796,1.666666667,2.833333333,5,2380.459459,20054465,0
16,106463,46,15209,0,92,99408741,1072,110,23,60,61,7,13.14285714,7,216.7142857,153.1428571,0.857142857,15.71428571,4516,0.00086415,0.000216037,0.000563576,0.042418493,0.001033223,6653.9375,933.7398063,2172.714286,2.875,3.8125,2,3226.151515,20054472,0
16,192954,0,64318,0,21,91496768,128,26,9,1,6,3,7,3,4245,42.66666667,0,8.666666667,0,0.000108834,4.66E-05,5.18E-06,0,0.000134747,12059.625,474.1895374,21439.33333,0,0.375,0,0,20054491,0
1,17198,10,17198,0,36,235328,105,20,0,11,10,1,36,1,276,105,0,20,0,0.002093267,0,0.000639609,0,0.001162926,17198,13.68345156,17198,10,10,3.6,429.95,20054497,0
10,65584,0,21861.33333,0,34,56647490,391,81,16,29,33,3,11.33333333,3,6756,130.3333333,0.333333333,27,13170,0.000518419,0.000243962,0.000442181,0.200811173,0.001235057,6558.4,863.7394791,7287.11111,0,3.3,0,1237.433962,20054501,0
8,46453,19,9290.6,0,131,2835443,178,45,1,19,14,5,26.2,5,179.4,35.6,0,9,0,0.002820055,2.15E-05,0.000409016,0,0.000968721,5806.625,61.03896411,1858.12,2.375,1.75,6.894736842,800.9137931,20054507,0
37,152128,28,13829.81818,0,125,22313650,1497,159,7,35,37,11,11.36363636,11,401.5454545,136.0909091,0,14.45454545,7484,0.000821676,4.60E-05,0.000230069,0.049195414,0.001045172,4111.567568,146.6768116,1257.256198,0.756756757,1,4.464285714,2204.753623,20054511,0
18,1157823,0,77188.2,0,6265,1632469626,17,35,0,13,13,15,417.6666667,15,2860.2,1.133333333,0,2.333333333,0,0.005411017,0,1.12E-05,0,3.02E-05,64323.5,1409.947484,5145.88,0,0.722222222,0,0,20054513,0
25,170556,0,11370.4,0,215,168942289,3751,514,42,61,267,15,14.33333333,15,2990.2,250.0666667,0,34.26666667,7724,0.001260583,0.000246253,0.000357654,0.045287178,0.003013673,6822.24,990.5385269,758.0266667,0,10.68,0,3876.272727,20054522,0
19,36838,0,4093.111111,0,21,58645124,684,31,0,9,6,9,2.333333333,9,37.11111111,76,0,3.444444444,0,0.000570064,0,0.000244313,0,0.000841522,1938.842105,1591.973614,454.7901234,0,0.315789474,0,9209.5,20054523,0
40,89760,0,5984,0,83,24302899,1029,267,18,66,44,15,5.533333333,15,1161.733333,68.6,0.066666667,17.8,5462,0.000924688,0.000200535,0.000735294,0.060851159,0.002974599,2244,270.7542224,398.9333333,0,1.1,0,935,20054530,0
43,121427,20,20237.83333,0,75,23854264,701,145,34,29,50,6,12.5,6,409.6666667,116.8333333,0.166666667,24.16666667,10073,0.000617655,0.000280004,0.000238827,0.082955191,0.001194133,2823.883721,196.4494223,3372.972222,0.465116279,1.162790698,3.75,622.7025641,20054534,0
299,449145,43,29943,0,119,398226950,3301,828,442,221,356,15,7.933333333,15,3304.6,220.0666667,0,55.2,6284,0.000264948,0.000984092,0.000492046,0.013991027,0.001843503,1502.157191,886.6333812,1996.2,0.143812709,1.190635452,2.76744186,1472.606557,20054535,0
88,185197,28,14245.92308,0,409,170715493,1691,250,28,45,53,13,31.46153846,13,5080.307692,130.0769231,0.153846154,19.23076923,1324,0.002208459,0.00015119,0.000242984,0.007149144,0.001349914,2104.511364,921.8048511,1095.840237,0.318181818,0.602272727,14.60714286,1569.466102,20054545,0
3,15503,11,15503,0,2,441597,163,13,0,2,2,1,2,1,10903,163,0,13,154,0.000129007,0,0.000129007,0.009933561,0.000838547,5167.666667,28.48461588,15503,3.666666667,0.666666667,0.181818182,322.9791667,20054551,0
18,244458,0,18804.46154,0,247,65948146,142,62,0,8,6,13,19,13,290.6923077,10.92307692,0,4.769230769,2415,0.001010399,0,3.27E-05,0.009878998,0.000253622,13581,269.7729099,1446.497042,0,0.333333333,0,2546.4375,20054580,0
32,111302,34,9275.166667,0,175,38494607,83,134,9,28,27,12,14.58333333,12,200.25,6.916666667,0.166666667,11.16666667,6235,0.001572299,8.09E-05,0.000251568,0.05601876,0.001203932,3478.1875,345.8572802,772.9305556,1.0625,0.84375,5.147058824,1636.794118,20054589,0
69,355282,31,23685.46667,0,383,97862190,1832,254,26,96,105,15,25.53333333,15,6822.6,122.1333333,0.066666667,16.93333333,15437,0.001078017,7.32E-05,0.000270208,0.043449992,0.000714925,5149.014493,275.4493332,1579.031111,0.449275362,1.52173913,12.35483871,5003.971831,20054595,0
87,404534,47,28895.28571,0,400,559586168,5460,401,17,94,80,14,28.57142857,14,578.7857143,390,0,28.64285714,29133,0.000988792,4.20E-05,0.000232366,0.072016196,0.000991264,4649.816092,1383.285875,2063.948979,0.540229885,0.91954023,8.510638298,2365.695906,20054597,0
59,1073185,33,71545.66667,0,578,73685486,8,340,7,241,282,15,38.53333333,15,9650.066667,0.533333333,0,22.66666667,9482,0.000538584,6.52E-06,0.000224565,0.008835383,0.000316814,18189.57627,68.66056272,4769.711111,0.559322034,4.779661017,17.51515152,1073185,20054618,1
25,92796,40,6186.4,0,13,44326774,720,151,10,9,13,15,0.866666667,15,3694.6,48,0,10.06666667,11316,0.000140092,0.000107763,9.70E-05,0.121944911,0.001627225,3711.84,477.6797922,412.4266667,1.6,0.52,0.325,4218,20054632,0
172,288696,0,26245.09091,0,423,3746782,22,363,296,13,245,11,38.45454545,11,4720.909091,2,0,33,20567,0.001465209,0.0010253,4.50E-05,0.071241029,0.001257378,1678.465116,12.97829551,2385.917355,0,1.424418605,0,288696,20054638,0
28,70758,0,7862,0,177,32320793,996,124,20,5,18,9,19.66666667,9,127.2222222,110.6666667,0.111111111,13.77777778,12323,0.002501484,0.000282654,7.07E-05,0.174156986,0.001752452,2527.071429,456.7793465,873.5555556,0,0.642857143,0,8844.75,20054641,0
22,1090165,0,72677.66667,0,113,1088540393,211,99,0,42,39,15,7.533333333,15,6282.333333,14.06666667,0,6.6,0,0.000103654,0,3.85E-05,0,9.08E-05,49552.95455,998.5097604,4845.177778,0,1.772727273,0,0,20054644,0
6,204209,35,68069.66667,0,452,88275329,977,87,42,10,38,3,150.6666667,3,8755,325.6666667,0,29,0,0.002213419,0.000205672,4.90E-05,0,0.000426034,34034.83333,432.2793266,22689.88889,5.833333333,6.333333333,12.91428571,34034.83333,20054661,1
115,452983,0,30198.86667,0,440,464657707,4011,596,92,134,131,15,29.33333333,15,5470.933333,267.4,0.266666667,39.73333333,109999,0.000971339,0.000203098,0.000295817,0.242832512,0.001315723,3938.982609,1025.772947,2013.257778,0,1.139130435,0,1447.230032,20054662,0
3,16245,0,5415,0,12,4681780,27,19,2,8,8,3,4,3,28,9,0.333333333,6.333333333,2264,0.000738689,0.000123115,0.000492459,0.139365959,0.001169591,5415,288.1982148,1805,0,2.666666667,0,3249,20054664,0
4,11859,8,3953,0,45,110251,61,6,0,6,5,3,15,3,48,20.33333333,0,2,2447,0.003794586,0,0.000505945,0.206341175,0.000505945,2964.75,9.29682098,1317.666667,2,1.25,5.625,1976.5,20054674,0
25,933812,33,77817.66667,0,3645,120801900,21631,865,329,233,753,12,303.75,12,7829.5,1802.583333,0,72.08333333,0,0.003903355,0.000352319,0.000249515,0,0.000926311,37352.48,129.3642618,6484.805556,1.32,30.12,110.4545455,684.1113553,20054693,1
2,11311,8,5655.5,0,64,77644,52,11,0,10,8,2,32,2,32.5,26,0,5.5,0,0.005658209,0,0.000884095,0,0.000972505,5655.5,6.864468217,2827.75,4,4,8,1615.857143,20054696,0
21,1046875,45,69791.66667,0,2528,631558508,24,491,81,415,455,15,168.5333333,15,3015.933333,1.6,0,32.73333333,0,0.002414806,7.74E-05,0.000396418,0,0.000469015,49851.19048,603.2797688,4652.777778,2.142857143,21.66666667,56.17777778,1550.925926,20054697,0
42,188026,36,13430.42857,0,164,73598292,1711,226,7,55,42,14,11.71428571,14,123.2142857,122.2142857,0.071428571,16.14285714,16982,0.00087222,3.72E-05,0.000292513,0.090317297,0.001201961,4476.809524,391.4261432,959.3163264,0.857142857,1,4.555555556,1314.867133,20054698,0
281,531984,0,35465.6,74,291,518812798,6022,854,305,136,286,15,19.4,15,7368.933333,401.4666667,0,56.93333333,14372,0.000547009,0.000573326,0.000255647,0.02701585,0.001605311,1893.181495,975.2413569,2364.373333,0,1.017793594,0,625.1280846,20054702,0
417,525856,38,35057.06667,0,199,361569357,3202,663,34,155,116,15,13.26666667,15,6898.133333,213.4666667,0,44.2,36716,0.000378431,6.47E-05,0.000294758,0.069821396,0.001260801,1261.045564,687.5824503,2337.137778,0.091127098,0.278177458,5.236842105,2682.938776,20054715,0
4,15339,0,3834.75,0,22,19155604,237,41,19,9,18,4,5.5,4,43,59.25,0,10.25,0,0.001434253,0.001238673,0.00058674,0,0.002672925,3834.75,1248.817002,958.6875,0,4.5,0,2191.285714,20054723,0
53,276064,48,18404.26667,0,87,253055700,2400,293,24,63,58,15,5.8,15,1032.8,160,0.066666667,19.53333333,39940,0.000315144,8.69E-05,0.000228208,0.144676597,0.001061348,5208.754717,916.6559204,1226.951111,0.905660377,1.094339623,1.8125,11042.56,20054725,0
51,873856,0,72821.33333,0,0,9769020,39726,202,0,6,6,12,0,12,6540.666667,3310.5,0,16.83333333,0,0,0,6.87E-06,0,0.000231159,17134.43137,11.1792103,6068.444444,0,0.117647059,0,0,20054726,1
111,461976,30,32998.28571,0,62,65927703,1588,218,4,28,26,14,4.428571429,14,7569.214286,113.4285714,0,15.57142857,14109,0.000134206,8.66E-06,6.06E-05,0.030540548,0.000471886,4161.945946,142.7080693,2357.020408,0.27027027,0.234234234,2.066666667,806.2408377,20054734,0
59,244017,0,17429.78571,0,112,164079666,1249,198,44,48,48,14,8,14,1540.214286,89.21428571,0,14.14285714,4377,0.000458984,0.000180315,0.000196708,0.017937275,0.000811419,4135.881356,672.4107992,1244.984694,0,0.813559322,0,8414.37931,20054736,0
28,92840,0,23210,0,4,44743194,364,32,0,1,1,4,1,4,4530.75,91,0,8,0,4.31E-05,0,1.08E-05,0,0.000344679,3315.714286,481.9387548,5802.5,0,0.035714286,0,46420,20054737,0
16,39225,15,7845,0,17,1617539,287,21,0,5,5,5,3.4,5,2416.6,57.4,0,4.2,0,0.000433397,0,0.00012747,0,0.000535373,2451.5625,41.23745061,1569,0.9375,0.3125,1.133333333,622.6190476,20054739,0
164,431313,0,28754.2,0,182,271534610,3195,270,64,34,67,15,12.13333333,15,3719.2,213,0,18,17247,0.000421967,0.000148384,7.88E-05,0.039987202,0.000625996,2629.957317,629.5535029,1916.946667,0,0.408536585,0,13070.09091,20054740,0
38,107537,33,8961.416667,266,132,83368892,945,220,67,30,80,12,11,12,5984.75,78.75,0.333333333,18.33333333,6726,0.001227484,0.000623041,0.000278974,0.062545914,0.002045807,2829.921053,775.2577438,746.7847223,0.868421053,2.105263158,4,888.7355372,20054742,0
6,49851,17,12462.75,0,5,2172916,468,54,0,8,9,4,1.25,4,541.5,117,0,13.5,10916,0.000100299,0,0.000160478,0.218972538,0.001083228,8308.5,43.58821287,3115.6875,2.833333333,1.5,0.294117647,536.0322581,20054749,0
39,39963,14,3633,0,6,1250630,525,58,0,8,7,11,0.545454545,11,20208.18182,47.72727273,0,5.272727273,0,0.000150139,0,0.000200185,0,0.001451342,1024.692308,31.2946976,330.2727273,0.358974359,0.179487179,0.428571429,360.027027,20054751,0
16,1169264,0,77950.93333,0,11231,1586821906,18,310,0,221,197,15,748.7333333,15,3231.8,1.2,0,20.66666667,0,0.009605188,0,0.000189008,0,0.000265124,73079,1357.111744,5196.728889,0,12.3125,0,704.8004822,20054753,0
87,408428,38,27228.53333,0,364,123851624,1635,352,9,50,48,15,24.26666667,15,971.8,109,0.133333333,23.46666667,18972,0.000891222,2.20E-05,0.000122421,0.046451272,0.000861841,4694.574713,303.2397975,1815.235555,0.436781609,0.551724138,9.578947368,2687.026316,20054759,0
17,1142625,0,81616.07143,0,831,1342010057,189,24,0,2,2,14,59.35714286,14,4043.357143,13.5,0,1.714285714,334770,0.000727273,0,1.75E-06,0.292983262,2.10E-05,67213.23529,1174.49737,5829.719388,0,0.117647059,0,0,20054770,0
126,376537,43,25102.46667,0,125,364584538,3143,387,43,76,92,15,8.333333333,15,1438.8,209.5333333,0,25.8,78371,0.000331973,0.000114199,0.000201839,0.208136252,0.001027787,2988.388889,968.2568725,1673.497778,0.341269841,0.73015873,2.906976744,2768.654412,20054774,0
